"Acceleration (m/s^2): (-2.831,0.495,-14.649)"
"Magnetometer (gauss): (-0.182,-0.124,-0.355)"
"Gyroscope (degrees/sec): (178.325,36.689,-145.163)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.035,-0.033,-9.732)"
"Magnetometer (gauss): (-0.182,-0.124,-0.355)"
"Gyroscope (degrees/sec): (93.363,61.863,-267.068)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.406,-0.712,-2.754)"
"Magnetometer (gauss): (-0.182,-0.124,-0.355)"
"Gyroscope (degrees/sec): (-47.268,17.246,-10.255)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.275,0.315,-11.155)"
"Magnetometer (gauss): (-0.182,-0.124,-0.355)"
"Gyroscope (degrees/sec): (18.148,-43.470,80.106)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.298,0.110,-9.705)"
"Magnetometer (gauss): (-0.182,-0.124,-0.355)"
"Gyroscope (degrees/sec): (-14.280,-78.925,-7.718)"
Temperature: 24.500C
"Acceleration (m/s^2): (0.127,0.127,-9.650)"
"Magnetometer (gauss): (-0.182,-0.124,-0.355)"
"Gyroscope (degrees/sec): (-18.454,-85.540,-12.373)"
Temperature: 24.500C
"Acceleration (m/s^2): (0.489,0.039,-9.847)"
"Magnetometer (gauss): (-0.182,-0.124,-0.355)"
"Gyroscope (degrees/sec): (-19.758,-85.689,-11.751)"
Temperature: 24.500C
"Acceleration (m/s^2): (0.976,-0.095,-9.784)"
"Magnetometer (gauss): (-0.173,-0.117,-0.367)"
"Gyroscope (degrees/sec): (-20.151,-84.481,-9.354)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.236,-0.276,-9.709)"
"Magnetometer (gauss): (-0.173,-0.117,-0.367)"
"Gyroscope (degrees/sec): (-21.534,-83.116,-7.490)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.401,-0.523,-9.602)"
"Magnetometer (gauss): (-0.173,-0.117,-0.367)"
"Gyroscope (degrees/sec): (-23.100,-80.876,-4.970)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.792,-0.741,-9.447)"
"Magnetometer (gauss): (-0.173,-0.117,-0.367)"
"Gyroscope (degrees/sec): (-23.564,-77.096,-1.523)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.224,-0.784,-9.348)"
"Magnetometer (gauss): (-0.173,-0.117,-0.367)"
"Gyroscope (degrees/sec): (-24.316,-75.346,1.050)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.489,-0.739,-9.243)"
"Magnetometer (gauss): (-0.173,-0.117,-0.367)"
"Gyroscope (degrees/sec): (-24.220,-74.428,3.001)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.866,-0.732,-9.111)"
"Magnetometer (gauss): (-0.173,-0.117,-0.367)"
"Gyroscope (degrees/sec): (-24.045,-73.859,4.314)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.041,-0.659,-9.005)"
"Magnetometer (gauss): (-0.157,-0.125,-0.388)"
"Gyroscope (degrees/sec): (-24.089,-72.634,5.565)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.562,-0.593,-9.424)"
"Magnetometer (gauss): (-0.157,-0.125,-0.388)"
"Gyroscope (degrees/sec): (-22.995,-72.581,4.734)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.693,-0.470,-9.714)"
"Magnetometer (gauss): (-0.157,-0.125,-0.388)"
"Gyroscope (degrees/sec): (-21.683,-67.401,3.518)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.565,-0.521,-8.837)"
"Magnetometer (gauss): (-0.157,-0.125,-0.388)"
"Gyroscope (degrees/sec): (-19.679,-63.639,2.870)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.661,-0.636,-8.591)"
"Magnetometer (gauss): (-0.157,-0.125,-0.388)"
"Gyroscope (degrees/sec): (-16.914,-61.600,1.015)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.720,-0.762,-8.504)"
"Magnetometer (gauss): (-0.157,-0.125,-0.388)"
"Gyroscope (degrees/sec): (-11.568,-59.019,-0.438)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.825,-0.666,-8.267)"
"Magnetometer (gauss): (-0.157,-0.125,-0.388)"
"Gyroscope (degrees/sec): (-6.808,-54.591,-2.179)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.833,-0.636,-8.130)"
"Magnetometer (gauss): (-0.147,-0.109,-0.377)"
"Gyroscope (degrees/sec): (-0.674,-50.881,-3.518)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.779,-0.683,-8.005)"
"Magnetometer (gauss): (-0.147,-0.109,-0.377)"
"Gyroscope (degrees/sec): (3.491,-46.086,-5.863)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.729,-0.695,-7.993)"
"Magnetometer (gauss): (-0.147,-0.109,-0.377)"
"Gyroscope (degrees/sec): (8.671,-39.183,-7.945)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.756,-0.744,-7.898)"
"Magnetometer (gauss): (-0.147,-0.109,-0.377)"
"Gyroscope (degrees/sec): (12.670,-33.425,-10.168)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.809,-0.909,-7.827)"
"Magnetometer (gauss): (-0.147,-0.109,-0.377)"
"Gyroscope (degrees/sec): (15.855,-25.349,-13.178)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.821,-0.982,-7.791)"
"Magnetometer (gauss): (-0.147,-0.109,-0.377)"
"Gyroscope (degrees/sec): (19.968,-19.583,-15.050)"
Temperature: 25.500C
"Acceleration (m/s^2): (3.689,-1.038,-7.899)"
"Magnetometer (gauss): (-0.147,-0.109,-0.377)"
"Gyroscope (degrees/sec): (22.321,-13.081,-17.071)"
Temperature: 25.500C
"Acceleration (m/s^2): (3.635,-1.178,-8.063)"
"Magnetometer (gauss): (-0.153,-0.116,-0.379)"
"Gyroscope (degrees/sec): (24.526,-4.235,-18.594)"
Temperature: 25.500C
"Acceleration (m/s^2): (3.599,-1.167,-8.374)"
"Magnetometer (gauss): (-0.153,-0.116,-0.379)"
"Gyroscope (degrees/sec): (25.673,2.406,-20.099)"
Temperature: 25.500C
"Acceleration (m/s^2): (3.543,-1.229,-8.678)"
"Magnetometer (gauss): (-0.153,-0.116,-0.379)"
"Gyroscope (degrees/sec): (25.865,11.725,-22.146)"
Temperature: 25.500C
"Acceleration (m/s^2): (3.491,-1.269,-9.023)"
"Magnetometer (gauss): (-0.153,-0.116,-0.379)"
"Gyroscope (degrees/sec): (25.638,18.279,-23.835)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.492,-1.317,-9.317)"
"Magnetometer (gauss): (-0.153,-0.116,-0.379)"
"Gyroscope (degrees/sec): (25.218,24.001,-25.751)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.467,-1.375,-9.567)"
"Magnetometer (gauss): (-0.153,-0.116,-0.379)"
"Gyroscope (degrees/sec): (24.299,31.194,-28.604)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.357,-1.406,-9.695)"
"Magnetometer (gauss): (-0.153,-0.116,-0.379)"
"Gyroscope (degrees/sec): (22.960,36.838,-30.564)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.202,-1.452,-9.983)"
"Magnetometer (gauss): (-0.158,-0.115,-0.382)"
"Gyroscope (degrees/sec): (22.251,42.508,-32.708)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.967,-1.433,-10.113)"
"Magnetometer (gauss): (-0.158,-0.115,-0.382)"
"Gyroscope (degrees/sec): (21.044,50.838,-33.574)"
Temperature: 25.500C
"Acceleration (m/s^2): (2.862,-1.512,-10.303)"
"Magnetometer (gauss): (-0.158,-0.115,-0.382)"
