"Acceleration (m/s^2): (-1.615,0.209,-12.616)"
"Magnetometer (gauss): (0.985,-0.075,0.426)"
"Gyroscope (degrees/sec): (161.088,-33.460,251.414)"
Temperature: 25.500C
"Acceleration (m/s^2): (-2.983,0.729,-16.880)"
"Magnetometer (gauss): (0.985,-0.075,0.426)"
"Gyroscope (degrees/sec): (13.554,15.278,99.321)"
Temperature: 25.500C
"Acceleration (m/s^2): (-2.147,0.566,-15.321)"
"Magnetometer (gauss): (0.985,-0.075,0.426)"
"Gyroscope (degrees/sec): (199.474,74.200,-101.719)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.502,-0.051,-8.865)"
"Magnetometer (gauss): (0.985,-0.075,0.426)"
"Gyroscope (degrees/sec): (-103.110,-18.909,173.469)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.529,-0.075,-9.935)"
"Magnetometer (gauss): (0.985,-0.075,0.426)"
"Gyroscope (degrees/sec): (-6.703,-0.770,21.044)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.558,-0.040,-9.960)"
"Magnetometer (gauss): (0.985,-0.075,0.426)"
"Gyroscope (degrees/sec): (-0.884,1.330,-0.516)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.547,-0.020,-10.001)"
"Magnetometer (gauss): (0.985,-0.039,0.422)"
"Gyroscope (degrees/sec): (-0.166,1.138,-1.881)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.536,-0.038,-10.028)"
"Magnetometer (gauss): (0.978,-0.070,0.422)"
"Gyroscope (degrees/sec): (-0.193,0.980,-2.030)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.528,-0.046,-10.001)"
"Magnetometer (gauss): (0.978,-0.070,0.422)"
"Gyroscope (degrees/sec): (-0.368,0.490,-2.100)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.565,-0.069,-9.997)"
"Magnetometer (gauss): (0.978,-0.070,0.422)"
"Gyroscope (degrees/sec): (-0.534,0.219,-2.153)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.526,-0.054,-10.020)"
"Magnetometer (gauss): (0.978,-0.070,0.422)"
"Gyroscope (degrees/sec): (-0.508,0.000,-2.345)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.557,-0.060,-9.993)"
"Magnetometer (gauss): (0.978,-0.070,0.422)"
"Gyroscope (degrees/sec): (-0.613,-0.403,-2.214)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.529,-0.057,-10.006)"
"Magnetometer (gauss): (0.978,-0.070,0.422)"
"Gyroscope (degrees/sec): (-0.473,-0.718,-2.083)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.520,-0.071,-9.950)"
"Magnetometer (gauss): (0.973,-0.077,0.429)"
"Gyroscope (degrees/sec): (-0.700,-1.216,-2.039)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.515,-0.070,-9.865)"
"Magnetometer (gauss): (0.973,-0.077,0.429)"
"Gyroscope (degrees/sec): (-0.228,-1.776,-2.555)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.453,-0.090,-9.785)"
"Magnetometer (gauss): (0.973,-0.077,0.429)"
"Gyroscope (degrees/sec): (-0.840,-1.453,-1.995)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.426,-0.101,-9.781)"
"Magnetometer (gauss): (0.973,-0.077,0.429)"
"Gyroscope (degrees/sec): (-1.006,-1.199,-1.698)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.461,-0.072,-9.712)"
"Magnetometer (gauss): (0.973,-0.077,0.429)"
"Gyroscope (degrees/sec): (-0.989,-0.866,-1.645)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.433,-0.082,-9.707)"
"Magnetometer (gauss): (0.973,-0.077,0.429)"
"Gyroscope (degrees/sec): (-1.094,-0.044,-1.759)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.476,-0.098,-9.649)"
"Magnetometer (gauss): (0.973,-0.077,0.429)"
"Gyroscope (degrees/sec): (-0.989,0.403,-1.584)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.464,-0.115,-9.668)"
"Magnetometer (gauss): (0.983,-0.068,0.433)"
"Gyroscope (degrees/sec): (-0.788,0.665,-1.435)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.428,-0.112,-9.643)"
"Magnetometer (gauss): (0.983,-0.068,0.433)"
"Gyroscope (degrees/sec): (-0.560,0.849,-1.479)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.452,-0.135,-9.706)"
"Magnetometer (gauss): (0.983,-0.068,0.433)"
"Gyroscope (degrees/sec): (-0.403,1.374,-1.540)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.453,-0.141,-9.658)"
"Magnetometer (gauss): (0.983,-0.068,0.433)"
"Gyroscope (degrees/sec): (-0.210,1.724,-1.505)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.438,-0.158,-9.659)"
"Magnetometer (gauss): (0.983,-0.068,0.433)"
"Gyroscope (degrees/sec): (0.193,2.004,-1.435)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.470,-0.148,-9.639)"
"Magnetometer (gauss): (0.983,-0.068,0.433)"
"Gyroscope (degrees/sec): (0.499,1.960,-1.698)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.510,-0.137,-9.661)"
"Magnetometer (gauss): (0.982,-0.073,0.428)"
"Gyroscope (degrees/sec): (0.683,2.293,-1.724)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.513,-0.110,-9.722)"
"Magnetometer (gauss): (0.982,-0.073,0.428)"
"Gyroscope (degrees/sec): (1.339,2.266,-1.873)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.558,-0.092,-9.819)"
"Magnetometer (gauss): (0.982,-0.073,0.428)"
"Gyroscope (degrees/sec): (1.829,2.109,-1.925)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.578,-0.054,-9.869)"
"Magnetometer (gauss): (0.982,-0.073,0.428)"
"Gyroscope (degrees/sec): (2.214,1.829,-2.240)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.540,-0.011,-9.872)"
"Magnetometer (gauss): (0.982,-0.073,0.428)"
"Gyroscope (degrees/sec): (2.144,1.523,-2.380)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.562,-0.047,-9.955)"
"Magnetometer (gauss): (0.982,-0.073,0.428)"
"Gyroscope (degrees/sec): (2.371,1.313,-2.468)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.577,-0.029,-9.891)"
"Magnetometer (gauss): (0.982,-0.073,0.428)"
"Gyroscope (degrees/sec): (2.529,0.779,-2.485)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.583,-0.042,-9.937)"
"Magnetometer (gauss): (0.972,-0.081,0.421)"
"Gyroscope (degrees/sec): (2.686,0.289,-2.774)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.596,-0.048,-9.994)"
"Magnetometer (gauss): (0.972,-0.081,0.421)"
"Gyroscope (degrees/sec): (2.459,-0.096,-2.765)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.620,-0.009,-9.995)"
