"Acceleration (m/s^2): (0.573,0.006,-5.636)"
"Magnetometer (gauss): (1.043,-0.091,0.400)"
"Gyroscope (degrees/sec): (-149.441,-42.035,164.238)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.892,0.503,-9.904)"
"Magnetometer (gauss): (1.043,-0.091,0.400)"
"Gyroscope (degrees/sec): (-217.578,-64.006,273.201)"
Temperature: 23.500C
"Acceleration (m/s^2): (-1.088,0.541,-10.517)"
"Magnetometer (gauss): (1.043,-0.091,0.400)"
"Gyroscope (degrees/sec): (50.531,-60.366,286.676)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.669,0.423,-8.630)"
"Magnetometer (gauss): (1.043,-0.091,0.400)"
"Gyroscope (degrees/sec): (-11.139,-3.990,-89.688)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.729,0.453,-9.631)"
"Magnetometer (gauss): (1.043,-0.091,0.400)"
"Gyroscope (degrees/sec): (-1.558,-1.286,-5.854)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.718,0.453,-9.588)"
"Magnetometer (gauss): (1.043,-0.091,0.400)"
"Gyroscope (degrees/sec): (-0.140,-0.508,-1.488)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.692,0.456,-9.535)"
"Magnetometer (gauss): (1.043,-0.095,0.406)"
"Gyroscope (degrees/sec): (0.026,-0.210,-1.216)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.732,0.462,-9.511)"
"Magnetometer (gauss): (1.048,-0.095,0.406)"
"Gyroscope (degrees/sec): (0.140,0.018,-0.753)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.678,0.412,-9.473)"
"Magnetometer (gauss): (1.048,-0.095,0.406)"
"Gyroscope (degrees/sec): (0.858,0.263,-0.814)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.672,0.443,-9.454)"
"Magnetometer (gauss): (1.048,-0.095,0.406)"
"Gyroscope (degrees/sec): (1.645,0.726,-0.954)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.663,0.380,-9.467)"
"Magnetometer (gauss): (1.048,-0.095,0.406)"
"Gyroscope (degrees/sec): (2.196,1.068,-1.033)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.656,0.390,-9.525)"
"Magnetometer (gauss): (1.048,-0.095,0.406)"
"Gyroscope (degrees/sec): (6.799,-2.126,-4.375)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.722,0.389,-9.569)"
"Magnetometer (gauss): (1.048,-0.095,0.406)"
"Gyroscope (degrees/sec): (4.043,1.811,-1.129)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.735,0.413,-9.589)"
"Magnetometer (gauss): (1.044,-0.099,0.410)"
"Gyroscope (degrees/sec): (4.016,1.934,-0.639)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.754,0.419,-9.636)"
"Magnetometer (gauss): (1.044,-0.099,0.410)"
"Gyroscope (degrees/sec): (4.025,2.065,-0.543)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.746,0.446,-9.651)"
"Magnetometer (gauss): (1.044,-0.099,0.410)"
"Gyroscope (degrees/sec): (3.929,1.811,-0.586)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.767,0.423,-9.769)"
"Magnetometer (gauss): (1.044,-0.099,0.410)"
"Gyroscope (degrees/sec): (3.710,1.479,-0.088)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.914,0.459,-9.789)"
"Magnetometer (gauss): (1.044,-0.099,0.410)"
"Gyroscope (degrees/sec): (3.246,1.173,-0.236)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.747,0.460,-9.840)"
"Magnetometer (gauss): (1.044,-0.099,0.410)"
"Gyroscope (degrees/sec): (2.564,0.656,-0.184)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.773,0.444,-9.806)"
"Magnetometer (gauss): (1.044,-0.099,0.410)"
"Gyroscope (degrees/sec): (2.109,0.455,-0.026)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.833,0.471,-9.829)"
"Magnetometer (gauss): (1.037,-0.092,0.413)"
"Gyroscope (degrees/sec): (1.453,-0.088,0.035)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.828,0.467,-9.765)"
"Magnetometer (gauss): (1.037,-0.092,0.413)"
"Gyroscope (degrees/sec): (0.936,-0.525,-0.079)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.800,0.472,-9.825)"
"Magnetometer (gauss): (1.037,-0.092,0.413)"
"Gyroscope (degrees/sec): (0.604,-0.595,-0.105)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.745,0.473,-9.771)"
"Magnetometer (gauss): (1.037,-0.092,0.413)"
"Gyroscope (degrees/sec): (0.578,-0.665,-0.219)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.696,0.485,-9.695)"
"Magnetometer (gauss): (1.037,-0.092,0.413)"
"Gyroscope (degrees/sec): (0.639,-0.884,-0.368)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.695,0.514,-9.709)"
"Magnetometer (gauss): (1.037,-0.092,0.413)"
"Gyroscope (degrees/sec): (0.709,-0.971,-0.726)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.734,0.520,-9.739)"
"Magnetometer (gauss): (1.046,-0.095,0.395)"
"Gyroscope (degrees/sec): (0.945,-0.814,-0.831)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.731,0.485,-9.688)"
"Magnetometer (gauss): (1.046,-0.095,0.395)"
"Gyroscope (degrees/sec): (1.085,-0.324,-0.980)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.693,0.508,-9.648)"
"Magnetometer (gauss): (1.046,-0.095,0.395)"
"Gyroscope (degrees/sec): (1.006,2.144,-1.173)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.714,0.546,-9.654)"
"Magnetometer (gauss): (1.046,-0.095,0.395)"
"Gyroscope (degrees/sec): (1.505,0.866,-1.514)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.665,0.573,-9.593)"
"Magnetometer (gauss): (1.046,-0.095,0.395)"
"Gyroscope (degrees/sec): (1.855,1.566,-1.628)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.682,0.563,-9.653)"
"Magnetometer (gauss): (1.046,-0.095,0.395)"
"Gyroscope (degrees/sec): (2.441,1.785,-1.899)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.705,0.569,-9.643)"
"Magnetometer (gauss): (1.046,-0.095,0.400)"
"Gyroscope (degrees/sec): (2.511,2.293,-2.223)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.711,0.529,-9.669)"
