"Acceleration (m/s^2): (3.520,-5.308,-8.586)"
"Magnetometer (gauss): (-0.061,-0.043,-0.496)"
"Gyroscope (degrees/sec): (53.025,-59.736,286.073)"
Temperature: 23.500C
"Acceleration (m/s^2): (2.000,-5.233,-9.051)"
"Magnetometer (gauss): (-0.061,-0.043,-0.496)"
"Gyroscope (degrees/sec): (126.954,51.835,275.363)"
Temperature: 23.500C
"Acceleration (m/s^2): (3.223,-5.238,-10.591)"
"Magnetometer (gauss): (-0.061,-0.043,-0.496)"
"Gyroscope (degrees/sec): (174.668,67.524,-176.855)"
Temperature: 23.500C
"Acceleration (m/s^2): (5.506,-5.882,-6.828)"
"Magnetometer (gauss): (-0.061,-0.043,-0.496)"
"Gyroscope (degrees/sec): (-83.003,-28.744,166.740)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.897,-5.485,-7.717)"
"Magnetometer (gauss): (-0.061,-0.043,-0.496)"
"Gyroscope (degrees/sec): (-1.523,-0.788,14.429)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.915,-5.484,-7.673)"
"Magnetometer (gauss): (-0.061,-0.043,-0.496)"
"Gyroscope (degrees/sec): (9.774,0.779,5.250)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.861,-5.508,-7.741)"
"Magnetometer (gauss): (-0.061,-0.043,-0.496)"
"Gyroscope (degrees/sec): (10.378,0.639,4.060)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.849,-5.526,-7.755)"
"Magnetometer (gauss): (-0.050,-0.050,-0.509)"
"Gyroscope (degrees/sec): (10.054,0.254,4.139)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.869,-5.536,-7.739)"
"Magnetometer (gauss): (-0.050,-0.050,-0.509)"
"Gyroscope (degrees/sec): (9.774,-0.131,4.305)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.906,-5.568,-7.777)"
"Magnetometer (gauss): (-0.050,-0.050,-0.509)"
"Gyroscope (degrees/sec): (9.345,-0.158,4.445)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.816,-5.569,-7.768)"
"Magnetometer (gauss): (-0.050,-0.050,-0.509)"
"Gyroscope (degrees/sec): (8.969,-0.114,4.550)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.902,-5.572,-7.838)"
"Magnetometer (gauss): (-0.050,-0.050,-0.509)"
"Gyroscope (degrees/sec): (8.776,-0.088,4.891)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.903,-5.612,-7.880)"
"Magnetometer (gauss): (-0.050,-0.050,-0.509)"
"Gyroscope (degrees/sec): (8.164,0.114,4.769)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.911,-5.621,-7.822)"
"Magnetometer (gauss): (-0.050,-0.050,-0.509)"
"Gyroscope (degrees/sec): (8.146,0.245,4.594)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.888,-5.600,-7.872)"
"Magnetometer (gauss): (-0.056,-0.051,-0.504)"
"Gyroscope (degrees/sec): (8.549,-0.560,4.121)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.866,-5.624,-7.984)"
"Magnetometer (gauss): (-0.056,-0.051,-0.504)"
"Gyroscope (degrees/sec): (6.930,1.111,4.489)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.894,-5.625,-7.935)"
"Magnetometer (gauss): (-0.056,-0.051,-0.504)"
"Gyroscope (degrees/sec): (6.195,1.864,4.226)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.870,-5.594,-8.009)"
"Magnetometer (gauss): (-0.056,-0.051,-0.504)"
"Gyroscope (degrees/sec): (5.644,2.380,4.069)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.906,-5.517,-7.966)"
"Magnetometer (gauss): (-0.056,-0.051,-0.504)"
"Gyroscope (degrees/sec): (4.874,2.870,3.631)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.882,-5.487,-8.070)"
"Magnetometer (gauss): (-0.056,-0.051,-0.504)"
"Gyroscope (degrees/sec): (3.903,3.106,3.229)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.872,-5.465,-7.990)"
"Magnetometer (gauss): (-0.056,-0.051,-0.504)"
"Gyroscope (degrees/sec): (3.176,3.404,2.573)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.945,-5.452,-8.026)"
"Magnetometer (gauss): (-0.054,-0.054,-0.516)"
"Gyroscope (degrees/sec): (2.354,3.570,2.144)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.882,-5.437,-7.937)"
"Magnetometer (gauss): (-0.054,-0.054,-0.516)"
"Gyroscope (degrees/sec): (1.453,3.806,1.628)"
Temperature: 25.500C
"Acceleration (m/s^2): (3.906,-5.408,-7.930)"
"Magnetometer (gauss): (-0.054,-0.054,-0.516)"
"Gyroscope (degrees/sec): (0.718,4.270,0.691)"
Temperature: 25.500C
"Acceleration (m/s^2): (3.895,-5.385,-7.906)"
"Magnetometer (gauss): (-0.054,-0.054,-0.516)"
"Gyroscope (degrees/sec): (0.201,4.734,0.263)"
Temperature: 25.500C
"Acceleration (m/s^2): (3.852,-5.381,-7.857)"
"Magnetometer (gauss): (-0.054,-0.054,-0.516)"
"Gyroscope (degrees/sec): (-0.490,4.638,-0.534)"
Temperature: 25.500C
"Acceleration (m/s^2): (3.829,-5.384,-7.925)"
