"Acceleration (m/s^2): (3.864,5.423,7.133)"
"Magnetometer (gauss): (-0.095,-0.623,-0.887)"
"Gyroscope (degrees/sec): (61.985,-59.255,285.618)"
Temperature: 24.500C
"Acceleration (m/s^2): (3.299,5.565,6.036)"
"Magnetometer (gauss): (-0.095,-0.623,-0.887)"
"Gyroscope (degrees/sec): (153.615,62.423,252.779)"
Temperature: 24.500C
"Acceleration (m/s^2): (4.100,5.361,7.874)"
"Magnetometer (gauss): (-0.095,-0.623,-0.887)"
"Gyroscope (degrees/sec): (209.781,80.561,-238.910)"
Temperature: 24.500C
"Acceleration (m/s^2): (6.656,4.586,15.139)"
"Magnetometer (gauss): (-0.095,-0.623,-0.887)"
"Gyroscope (degrees/sec): (-120.680,-37.651,266.368)"
Temperature: 24.500C
"Acceleration (m/s^2): (4.244,5.459,8.212)"
"Magnetometer (gauss): (-0.095,-0.623,-0.887)"
"Gyroscope (degrees/sec): (-15.881,4.751,19.311)"
Temperature: 24.500C
"Acceleration (m/s^2): (4.226,5.497,8.170)"
"Magnetometer (gauss): (-0.095,-0.623,-0.887)"
"Gyroscope (degrees/sec): (-0.219,8.628,2.380)"
Temperature: 24.500C
"Acceleration (m/s^2): (4.397,5.518,8.130)"
"Magnetometer (gauss): (-0.095,-0.623,-0.887)"
"Gyroscope (degrees/sec): (1.400,10.071,0.718)"
Temperature: 24.500C
"Acceleration (m/s^2): (4.257,5.521,8.037)"
"Magnetometer (gauss): (-0.103,-0.616,-0.875)"
"Gyroscope (degrees/sec): (1.986,12.023,0.831)"
Temperature: 24.500C
"Acceleration (m/s^2): (4.372,5.582,8.000)"
"Magnetometer (gauss): (-0.103,-0.616,-0.875)"
"Gyroscope (degrees/sec): (2.590,13.020,1.243)"
Temperature: 24.500C
"Acceleration (m/s^2): (4.390,5.570,7.944)"
"Magnetometer (gauss): (-0.103,-0.616,-0.875)"
"Gyroscope (degrees/sec): (3.071,14.158,1.181)"
Temperature: 24.500C
"Acceleration (m/s^2): (4.385,5.635,7.915)"
"Magnetometer (gauss): (-0.103,-0.616,-0.875)"
"Gyroscope (degrees/sec): (3.316,14.901,0.989)"
Temperature: 24.500C
"Acceleration (m/s^2): (4.458,5.818,7.894)"
"Magnetometer (gauss): (-0.103,-0.616,-0.875)"
"Gyroscope (degrees/sec): (3.413,15.383,0.446)"
Temperature: 24.500C
"Acceleration (m/s^2): (4.519,5.670,7.875)"
"Magnetometer (gauss): (-0.103,-0.616,-0.875)"
"Gyroscope (degrees/sec): (3.649,15.803,-0.508)"
Temperature: 24.500C
"Acceleration (m/s^2): (4.526,5.646,7.871)"
"Magnetometer (gauss): (-0.103,-0.616,-0.875)"
"Gyroscope (degrees/sec): (4.209,15.461,-1.348)"
Temperature: 24.500C
