"Acceleration (m/s^2): (1.780,-0.145,-3.978)"
"Magnetometer (gauss): (1.049,-0.108,0.414)"
"Gyroscope (degrees/sec): (-219.581,21.604,-174.930)"
Temperature: 23.500C
"Acceleration (m/s^2): (1.531,-0.124,-4.310)"
"Magnetometer (gauss): (1.049,-0.108,0.414)"
"Gyroscope (degrees/sec): (-138.653,-38.701,112.228)"
Temperature: 23.500C
"Acceleration (m/s^2): (-2.005,0.456,-9.878)"
"Magnetometer (gauss): (1.049,-0.108,0.414)"
"Gyroscope (degrees/sec): (-73.780,-14.875,283.999)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.395,0.383,-8.663)"
"Magnetometer (gauss): (1.049,-0.108,0.414)"
"Gyroscope (degrees/sec): (4.681,3.894,-179.130)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.409,0.411,-9.657)"
"Magnetometer (gauss): (1.049,-0.108,0.414)"
"Gyroscope (degrees/sec): (-0.998,0.700,-30.301)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.382,0.382,-9.687)"
"Magnetometer (gauss): (1.049,-0.108,0.414)"
"Gyroscope (degrees/sec): (-0.875,0.105,-8.461)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.403,0.361,-9.663)"
"Magnetometer (gauss): (1.049,-0.110,0.413)"
"Gyroscope (degrees/sec): (-0.849,0.158,-6.886)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.415,0.359,-9.691)"
"Magnetometer (gauss): (1.044,-0.110,0.413)"
"Gyroscope (degrees/sec): (-0.613,0.245,-6.274)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.431,0.355,-9.666)"
"Magnetometer (gauss): (1.044,-0.110,0.413)"
"Gyroscope (degrees/sec): (-0.411,0.149,-5.574)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.407,0.368,-9.704)"
"Magnetometer (gauss): (1.044,-0.110,0.413)"
"Gyroscope (degrees/sec): (-0.184,-0.193,-5.145)"
Temperature: 24.500C
