"Acceleration (m/s^2): (1.047,-0.645,-3.638)"
"Magnetometer (gauss): (1.015,-0.087,0.422)"
"Gyroscope (degrees/sec): (-202.221,-27.711,88.594)"
Temperature: 23.500C
"Acceleration (m/s^2): (-0.979,-0.001,-9.547)"
"Magnetometer (gauss): (1.015,-0.087,0.422)"
"Gyroscope (degrees/sec): (-231.123,-68.705,265.300)"
Temperature: 23.500C
"Acceleration (m/s^2): (-3.208,0.157,-10.869)"
"Magnetometer (gauss): (1.015,-0.087,0.422)"
"Gyroscope (degrees/sec): (83.475,36.733,285.775)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.835,0.031,-8.739)"
"Magnetometer (gauss): (1.015,-0.087,0.422)"
"Gyroscope (degrees/sec): (-22.864,-7.814,-12.801)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.875,-0.013,-9.821)"
"Magnetometer (gauss): (1.015,-0.087,0.422)"
"Gyroscope (degrees/sec): (1.391,-0.184,-1.794)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.888,-0.031,-9.799)"
"Magnetometer (gauss): (1.015,-0.087,0.422)"
"Gyroscope (degrees/sec): (4.568,1.715,-0.254)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.033,-0.035,-9.802)"
"Magnetometer (gauss): (1.015,-0.087,0.415)"
"Gyroscope (degrees/sec): (5.023,2.126,-0.455)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.944,-0.044,-9.767)"
"Magnetometer (gauss): (1.010,-0.087,0.415)"
"Gyroscope (degrees/sec): (4.848,2.730,-0.490)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.995,0.013,-9.787)"
"Magnetometer (gauss): (1.010,-0.087,0.415)"
"Gyroscope (degrees/sec): (5.023,2.739,-0.613)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.046,0.006,-9.883)"
"Magnetometer (gauss): (1.010,-0.087,0.415)"
"Gyroscope (degrees/sec): (5.110,2.398,-0.893)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.111,0.000,-9.892)"
"Magnetometer (gauss): (1.010,-0.087,0.415)"
"Gyroscope (degrees/sec): (5.276,1.759,-1.076)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.169,0.011,-9.995)"
"Magnetometer (gauss): (1.010,-0.087,0.415)"
"Gyroscope (degrees/sec): (6.160,0.805,-1.523)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.237,0.028,-10.027)"
"Magnetometer (gauss): (1.010,-0.087,0.415)"
"Gyroscope (degrees/sec): (5.828,0.630,-1.505)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.241,0.051,-10.027)"
"Magnetometer (gauss): (1.009,-0.098,0.414)"
"Gyroscope (degrees/sec): (5.810,-0.053,-1.479)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.309,0.060,-10.073)"
"Magnetometer (gauss): (1.009,-0.098,0.414)"
"Gyroscope (degrees/sec): (5.486,-0.849,-1.645)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.269,0.083,-10.059)"
"Magnetometer (gauss): (1.009,-0.098,0.414)"
"Gyroscope (degrees/sec): (5.093,-1.549,-1.470)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.255,0.076,-9.975)"
"Magnetometer (gauss): (1.009,-0.098,0.414)"
"Gyroscope (degrees/sec): (4.498,-1.628,-1.138)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.203,0.100,-10.031)"
"Magnetometer (gauss): (1.009,-0.098,0.414)"
"Gyroscope (degrees/sec): (3.553,-2.074,-0.630)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.121,0.076,-9.974)"
"Magnetometer (gauss): (1.009,-0.098,0.414)"
"Gyroscope (degrees/sec): (2.406,-2.039,-0.490)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.120,0.062,-9.940)"
"Magnetometer (gauss): (1.009,-0.098,0.414)"
"Gyroscope (degrees/sec): (1.540,-2.091,-0.621)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.073,0.096,-9.967)"
"Magnetometer (gauss): (1.023,-0.088,0.420)"
"Gyroscope (degrees/sec): (1.033,-2.091,-0.656)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.098,0.072,-9.817)"
"Magnetometer (gauss): (1.023,-0.088,0.420)"
"Gyroscope (degrees/sec): (0.455,-2.056,-0.980)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.031,0.068,-9.802)"
"Magnetometer (gauss): (1.023,-0.088,0.420)"
"Gyroscope (degrees/sec): (0.053,-2.249,-1.208)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.055,0.084,-9.673)"
"Magnetometer (gauss): (1.023,-0.088,0.420)"
"Gyroscope (degrees/sec): (-0.569,-2.275,-1.470)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.006,0.094,-9.682)"
"Magnetometer (gauss): (1.023,-0.088,0.420)"
"Gyroscope (degrees/sec): (-0.744,-2.818,-1.479)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.009,0.093,-9.654)"
"Magnetometer (gauss): (1.023,-0.088,0.420)"
"Gyroscope (degrees/sec): (-0.490,-2.800,-1.829)"
Temperature: 24.500C
"Acceleration (m/s^2): (-1.007,0.115,-9.658)"
"Magnetometer (gauss): (1.017,-0.104,0.429)"
"Gyroscope (degrees/sec): (-0.315,-3.194,-2.249)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.978,0.115,-9.612)"
"Magnetometer (gauss): (1.017,-0.104,0.429)"
"Gyroscope (degrees/sec): (-0.228,-2.870,-2.433)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.991,0.092,-9.572)"
"Magnetometer (gauss): (1.017,-0.104,0.429)"
"Gyroscope (degrees/sec): (0.158,-2.345,-2.704)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.795,0.114,-9.553)"
"Magnetometer (gauss): (1.017,-0.104,0.429)"
"Gyroscope (degrees/sec): (0.700,-2.258,-2.826)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.879,0.153,-9.596)"
"Magnetometer (gauss): (1.017,-0.104,0.429)"
"Gyroscope (degrees/sec): (0.998,-2.004,-3.203)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.893,0.149,-9.576)"
"Magnetometer (gauss): (1.017,-0.104,0.429)"
"Gyroscope (degrees/sec): (1.103,-1.234,-3.308)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.866,0.143,-9.502)"
