"Acceleration (m/s^2): (0.287,0.332,-7.640)"
"Magnetometer (gauss): (0.994,-0.098,0.432)"
"Gyroscope (degrees/sec): (137.025,52.518,-257.880)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.889,-0.232,-2.695)"
"Magnetometer (gauss): (0.994,-0.098,0.432)"
"Gyroscope (degrees/sec): (-2.433,5.040,-105.481)"
Temperature: 25.500C
"Acceleration (m/s^2): (0.699,0.109,-5.794)"
"Magnetometer (gauss): (0.994,-0.098,0.432)"
"Gyroscope (degrees/sec): (-175.368,-51.975,175.000)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.648,0.504,-9.701)"
"Magnetometer (gauss): (0.994,-0.098,0.432)"
"Gyroscope (degrees/sec): (52.343,12.066,-95.305)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.683,0.486,-9.775)"
"Magnetometer (gauss): (0.994,-0.098,0.432)"
"Gyroscope (degrees/sec): (3.378,3.754,-9.021)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.733,0.438,-9.781)"
"Magnetometer (gauss): (0.994,-0.098,0.432)"
"Gyroscope (degrees/sec): (0.105,3.028,-3.509)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.732,0.437,-9.774)"
"Magnetometer (gauss): (0.991,-0.100,0.426)"
"Gyroscope (degrees/sec): (-0.245,3.045,-2.555)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.735,0.417,-9.768)"
"Magnetometer (gauss): (0.991,-0.100,0.426)"
"Gyroscope (degrees/sec): (-0.403,2.861,-2.013)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.721,0.394,-9.775)"
"Magnetometer (gauss): (0.991,-0.100,0.426)"
"Gyroscope (degrees/sec): (-0.578,3.185,-1.820)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.753,0.371,-9.783)"
"Magnetometer (gauss): (0.991,-0.100,0.426)"
"Gyroscope (degrees/sec): (-0.096,3.588,-1.558)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.751,0.362,-9.772)"
"Magnetometer (gauss): (0.991,-0.100,0.426)"
"Gyroscope (degrees/sec): (0.140,3.693,-0.954)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.803,0.336,-9.818)"
"Magnetometer (gauss): (0.991,-0.100,0.426)"
"Gyroscope (degrees/sec): (-0.053,3.850,-1.050)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.802,0.363,-9.843)"
"Magnetometer (gauss): (0.991,-0.117,0.429)"
"Gyroscope (degrees/sec): (0.534,3.623,-0.989)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.870,0.388,-9.900)"
"Magnetometer (gauss): (0.991,-0.117,0.429)"
"Gyroscope (degrees/sec): (1.041,3.203,-0.700)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.883,0.359,-9.916)"
"Magnetometer (gauss): (0.991,-0.117,0.429)"
"Gyroscope (degrees/sec): (1.103,2.581,-0.823)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.913,0.355,-9.946)"
"Magnetometer (gauss): (0.991,-0.117,0.429)"
"Gyroscope (degrees/sec): (1.356,2.004,-0.709)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.932,0.373,-9.954)"
"Magnetometer (gauss): (0.991,-0.117,0.429)"
"Gyroscope (degrees/sec): (1.540,1.260,-0.385)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.929,0.377,-9.993)"
"Magnetometer (gauss): (0.991,-0.117,0.429)"
"Gyroscope (degrees/sec): (1.601,0.394,-0.315)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.901,0.401,-9.969)"
"Magnetometer (gauss): (0.991,-0.101,0.434)"
"Gyroscope (degrees/sec): (2.013,-0.289,-0.140)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.870,0.364,-9.954)"
"Magnetometer (gauss): (0.991,-0.101,0.434)"
"Gyroscope (degrees/sec): (1.409,-0.648,0.000)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.858,0.386,-9.915)"
"Magnetometer (gauss): (0.991,-0.101,0.434)"
"Gyroscope (degrees/sec): (1.033,-1.120,0.096)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.863,0.405,-9.910)"
"Magnetometer (gauss): (0.991,-0.101,0.434)"
"Gyroscope (degrees/sec): (1.111,-1.199,0.403)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.849,0.400,-9.871)"
"Magnetometer (gauss): (0.991,-0.101,0.434)"
"Gyroscope (degrees/sec): (0.805,-1.549,0.411)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.824,0.392,-9.769)"
"Magnetometer (gauss): (0.991,-0.101,0.434)"
"Gyroscope (degrees/sec): (0.779,-1.768,0.621)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.846,0.388,-9.719)"
"Magnetometer (gauss): (0.994,-0.097,0.436)"
"Gyroscope (degrees/sec): (0.726,-1.855,0.893)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.817,0.395,-9.722)"
"Magnetometer (gauss): (0.994,-0.097,0.436)"
"Gyroscope (degrees/sec): (0.823,-1.636,1.015)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.812,0.388,-9.567)"
"Magnetometer (gauss): (0.994,-0.097,0.436)"
"Gyroscope (degrees/sec): (1.076,-2.100,1.286)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.797,0.384,-9.668)"
"Magnetometer (gauss): (0.994,-0.097,0.436)"
"Gyroscope (degrees/sec): (1.339,-1.986,1.269)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.815,0.342,-9.628)"
"Magnetometer (gauss): (0.994,-0.097,0.436)"
"Gyroscope (degrees/sec): (1.846,-1.908,1.470)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.821,0.353,-9.611)"
"Magnetometer (gauss): (0.994,-0.097,0.436)"
"Gyroscope (degrees/sec): (2.441,-1.645,1.531)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.834,0.317,-9.594)"
"Magnetometer (gauss): (0.994,-0.097,0.425)"
"Gyroscope (degrees/sec): (2.888,-1.313,1.470)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.832,0.352,-9.603)"
"Magnetometer (gauss): (0.986,-0.092,0.425)"
"Gyroscope (degrees/sec): (3.561,-0.805,1.610)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.892,0.361,-9.589)"
"Magnetometer (gauss): (0.986,-0.092,0.425)"
"Gyroscope (degrees/sec): (4.113,-0.184,1.601)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.949,0.367,-9.611)"
"Magnetometer (gauss): (0.986,-0.092,0.425)"
"Gyroscope (degrees/sec): (4.358,0.473,2.065)"
Temperature: 26.500C
