"Acceleration (m/s^2): (-1.322,-0.833,-12.943)"
"Magnetometer (gauss): (1.006,-0.062,0.442)"
"Gyroscope (degrees/sec): (223.685,83.956,-280.831)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.228,-1.190,-12.486)"
"Magnetometer (gauss): (1.006,-0.062,0.442)"
"Gyroscope (degrees/sec): (202.843,60.970,-283.553)"
Temperature: 25.500C
"Acceleration (m/s^2): (0.963,-1.726,-10.582)"
"Magnetometer (gauss): (1.006,-0.062,0.442)"
"Gyroscope (degrees/sec): (131.556,26.863,-235.524)"
Temperature: 25.500C
"Acceleration (m/s^2): (0.148,-1.437,-14.070)"
"Magnetometer (gauss): (1.006,-0.062,0.442)"
"Gyroscope (degrees/sec): (20.204,69.431,-235.034)"
Temperature: 25.500C
"Acceleration (m/s^2): (0.430,-1.789,-14.204)"
"Magnetometer (gauss): (1.006,-0.062,0.442)"
"Gyroscope (degrees/sec): (-37.100,60.349,-151.760)"
Temperature: 25.500C
"Acceleration (m/s^2): (0.328,-1.992,-14.231)"
"Magnetometer (gauss): (1.006,-0.062,0.442)"
"Gyroscope (degrees/sec): (-40.268,59.176,-147.875)"
Temperature: 25.500C
"Acceleration (m/s^2): (0.235,-2.132,-14.113)"
"Magnetometer (gauss): (0.997,-0.069,0.466)"
"Gyroscope (degrees/sec): (-40.136,57.426,-148.925)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.021,-2.242,-14.195)"
"Magnetometer (gauss): (0.997,-0.069,0.466)"
"Gyroscope (degrees/sec): (-39.550,56.315,-150.036)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.249,-2.316,-13.942)"
"Magnetometer (gauss): (0.997,-0.069,0.466)"
"Gyroscope (degrees/sec): (-38.264,54.950,-150.220)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.462,-2.492,-13.770)"
"Magnetometer (gauss): (0.997,-0.069,0.466)"
"Gyroscope (degrees/sec): (-36.873,52.290,-149.118)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.713,-2.727,-13.454)"
"Magnetometer (gauss): (0.997,-0.069,0.466)"
"Gyroscope (degrees/sec): (-35.131,48.134,-146.423)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.938,-3.019,-13.068)"
"Magnetometer (gauss): (0.997,-0.069,0.466)"
"Gyroscope (degrees/sec): (-33.565,43.995,-143.203)"
Temperature: 25.500C
"Acceleration (m/s^2): (-1.134,-3.233,-12.720)"
"Magnetometer (gauss): (0.997,-0.069,0.466)"
"Gyroscope (degrees/sec): (-34.388,41.615,-135.118)"
Temperature: 25.500C
"Acceleration (m/s^2): (-1.181,-3.423,-12.249)"
"Magnetometer (gauss): (1.017,-0.051,0.450)"
"Gyroscope (degrees/sec): (-27.335,33.390,-137.436)"
Temperature: 25.500C
"Acceleration (m/s^2): (-1.207,-3.485,-11.874)"
"Magnetometer (gauss): (1.017,-0.051,0.450)"
"Gyroscope (degrees/sec): (-21.823,27.554,-135.616)"
Temperature: 25.500C
"Acceleration (m/s^2): (-1.289,-3.510,-11.514)"
"Magnetometer (gauss): (1.017,-0.051,0.450)"
"Gyroscope (degrees/sec): (-16.258,22.741,-132.738)"
Temperature: 25.500C
"Acceleration (m/s^2): (-1.556,-3.438,-11.195)"
"Magnetometer (gauss): (1.017,-0.051,0.450)"
"Gyroscope (degrees/sec): (-12.469,19.828,-129.430)"
Temperature: 26.500C
"Acceleration (m/s^2): (-1.751,-3.412,-10.913)"
"Magnetometer (gauss): (1.017,-0.051,0.450)"
"Gyroscope (degrees/sec): (-7.586,16.984,-124.320)"
Temperature: 26.500C
"Acceleration (m/s^2): (-1.911,-3.276,-10.667)"
"Magnetometer (gauss): (1.017,-0.051,0.450)"
"Gyroscope (degrees/sec): (-3.316,14.954,-122.054)"
Temperature: 26.500C
"Acceleration (m/s^2): (-1.966,-3.111,-10.373)"
"Magnetometer (gauss): (1.004,-0.060,0.474)"
"Gyroscope (degrees/sec): (0.166,14.376,-116.988)"
Temperature: 26.500C
"Acceleration (m/s^2): (-2.026,-2.971,-9.963)"
"Magnetometer (gauss): (1.004,-0.060,0.474)"
"Gyroscope (degrees/sec): (4.638,13.948,-112.928)"
Temperature: 26.500C
"Acceleration (m/s^2): (-2.045,-2.788,-10.035)"
"Magnetometer (gauss): (1.004,-0.060,0.474)"
"Gyroscope (degrees/sec): (9.651,13.834,-107.004)"
Temperature: 26.500C
"Acceleration (m/s^2): (-2.040,-2.620,-10.108)"
"Magnetometer (gauss): (1.004,-0.060,0.474)"
"Gyroscope (degrees/sec): (13.125,13.151,-102.918)"
Temperature: 26.500C
"Acceleration (m/s^2): (-1.935,-2.524,-10.271)"
"Magnetometer (gauss): (1.004,-0.060,0.474)"
"Gyroscope (degrees/sec): (17.185,12.014,-96.810)"
Temperature: 26.500C
"Acceleration (m/s^2): (-1.589,-2.500,-10.473)"
"Magnetometer (gauss): (1.004,-0.060,0.474)"
"Gyroscope (degrees/sec): (19.373,11.069,-91.000)"
Temperature: 26.500C
"Acceleration (m/s^2): (-1.280,-2.625,-10.756)"
"Magnetometer (gauss): (1.004,-0.060,0.474)"
"Gyroscope (degrees/sec): (21.490,11.664,-87.308)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.858,-2.723,-10.901)"
"Magnetometer (gauss): (1.006,-0.053,0.455)"
"Gyroscope (degrees/sec): (23.993,12.915,-83.624)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.595,-2.874,-11.142)"
"Magnetometer (gauss): (1.006,-0.053,0.455)"
"Gyroscope (degrees/sec): (26.101,15.216,-79.844)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.412,-3.001,-11.383)"
"Magnetometer (gauss): (1.006,-0.053,0.455)"
"Gyroscope (degrees/sec): (27.248,16.835,-77.061)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.303,-3.154,-11.696)"
"Magnetometer (gauss): (1.006,-0.053,0.455)"
"Gyroscope (degrees/sec): (28.805,18.296,-74.541)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.248,-3.165,-11.892)"
"Magnetometer (gauss): (1.006,-0.053,0.455)"
"Gyroscope (degrees/sec): (29.496,19.731,-72.503)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.335,-3.217,-11.810)"
"Magnetometer (gauss): (1.006,-0.053,0.455)"
"Gyroscope (degrees/sec): (29.899,19.548,-69.834)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.452,-3.270,-11.965)"
"Magnetometer (gauss): (1.003,-0.060,0.460)"
"Gyroscope (degrees/sec): (30.441,18.078,-66.981)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.645,-3.251,-11.826)"
"Magnetometer (gauss): (1.003,-0.060,0.460)"
"Gyroscope (degrees/sec): (31.150,16.013,-63.858)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.805,-3.164,-11.703)"
"Magnetometer (gauss): (1.003,-0.060,0.460)"
"Gyroscope (degrees/sec): (32.165,14.350,-60.953)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.970,-3.040,-11.606)"
"Magnetometer (gauss): (1.003,-0.060,0.460)"
"Gyroscope (degrees/sec): (33.950,11.218,-58.503)"
Temperature: 26.500C
"Acceleration (m/s^2): (-1.188,-2.751,-11.347)"
"Magnetometer (gauss): (1.003,-0.060,0.460)"
"Gyroscope (degrees/sec): (35.683,7.963,-54.994)"
Temperature: 26.500C
"Acceleration (m/s^2): (-1.330,-2.571,-11.145)"
"Magnetometer (gauss): (1.003,-0.060,0.460)"
"Gyroscope (degrees/sec): (38.229,4.944,-50.759)"
Temperature: 26.500C
"Acceleration (m/s^2): (-1.429,-2.343,-10.952)"
"Magnetometer (gauss): (1.007,-0.054,0.455)"
