"Acceleration (m/s^2): (-8.636,7.888,-10.003)"
"Magnetometer (gauss): (-0.416,-0.579,-0.612)"
"Gyroscope (degrees/sec): (196.193,30.013,35.989)"
Temperature: 24.500C
"Acceleration (m/s^2): (-7.787,7.772,-8.173)"
"Magnetometer (gauss): (-0.416,-0.579,-0.612)"
"Gyroscope (degrees/sec): (182.175,68.373,-142.266)"
Temperature: 24.500C
"Acceleration (m/s^2): (-5.152,6.879,0.423)"
"Magnetometer (gauss): (-0.416,-0.579,-0.612)"
"Gyroscope (degrees/sec): (99.234,31.990,-227.579)"
Temperature: 20.500C
"Acceleration (m/s^2): (-6.654,7.391,-3.072)"
"Magnetometer (gauss): (-0.416,-0.579,-0.612)"
"Gyroscope (degrees/sec): (-56.884,2.835,278.119)"
Temperature: 24.500C
"Acceleration (m/s^2): (-6.472,7.306,-3.433)"
"Magnetometer (gauss): (-0.416,-0.579,-0.612)"
"Gyroscope (degrees/sec): (0.175,30.669,46.594)"
Temperature: 24.500C
"Acceleration (m/s^2): (-6.509,7.255,-3.394)"
"Magnetometer (gauss): (-0.416,-0.579,-0.612)"
"Gyroscope (degrees/sec): (6.326,33.653,26.346)"
Temperature: 24.500C
"Acceleration (m/s^2): (-6.501,7.231,-3.396)"
"Magnetometer (gauss): (-0.416,-0.579,-0.612)"
"Gyroscope (degrees/sec): (5.521,35.245,20.554)"
Temperature: 24.500C
"Acceleration (m/s^2): (-6.497,7.244,-3.349)"
"Magnetometer (gauss): (-0.422,-0.581,-0.623)"
"Gyroscope (degrees/sec): (4.401,36.628,20.991)"
Temperature: 24.500C
"Acceleration (m/s^2): (-6.514,7.201,-3.376)"
"Magnetometer (gauss): (-0.422,-0.581,-0.623)"
"Gyroscope (degrees/sec): (3.141,37.144,20.116)"
Temperature: 24.500C
"Acceleration (m/s^2): (-6.473,7.198,-3.342)"
"Magnetometer (gauss): (-0.422,-0.581,-0.623)"
"Gyroscope (degrees/sec): (2.616,37.660,18.699)"
Temperature: 24.500C
"Acceleration (m/s^2): (-6.517,7.155,-3.355)"
"Magnetometer (gauss): (-0.422,-0.581,-0.623)"
"Gyroscope (degrees/sec): (1.741,37.494,17.491)"
Temperature: 24.500C
"Acceleration (m/s^2): (-6.540,7.122,-3.352)"
"Magnetometer (gauss): (-0.422,-0.581,-0.623)"
"Gyroscope (degrees/sec): (1.584,37.310,16.783)"
Temperature: 24.500C
"Acceleration (m/s^2): (-6.596,7.016,-3.309)"
"Magnetometer (gauss): (-0.422,-0.581,-0.623)"
"Gyroscope (degrees/sec): (1.619,36.750,15.645)"
Temperature: 24.500C
"Acceleration (m/s^2): (-6.620,6.940,-3.299)"
"Magnetometer (gauss): (-0.422,-0.581,-0.623)"
"Gyroscope (degrees/sec): (2.214,35.639,14.735)"
Temperature: 24.500C
"Acceleration (m/s^2): (-6.688,6.882,-3.388)"
"Magnetometer (gauss): (-0.430,-0.570,-0.634)"
"Gyroscope (degrees/sec): (2.450,34.790,14.350)"
Temperature: 24.500C
"Acceleration (m/s^2): (-6.683,6.793,-3.391)"
"Magnetometer (gauss): (-0.430,-0.570,-0.634)"
"Gyroscope (degrees/sec): (2.651,33.338,14.044)"
Temperature: 24.500C
"Acceleration (m/s^2): (-6.720,6.738,-3.331)"
"Magnetometer (gauss): (-0.430,-0.570,-0.634)"
"Gyroscope (degrees/sec): (3.465,31.946,13.571)"
Temperature: 24.500C
"Acceleration (m/s^2): (-6.745,6.684,-3.325)"
"Magnetometer (gauss): (-0.430,-0.570,-0.634)"
"Gyroscope (degrees/sec): (3.649,30.494,13.598)"
Temperature: 25.500C
"Acceleration (m/s^2): (-6.749,6.593,-3.359)"
"Magnetometer (gauss): (-0.430,-0.570,-0.634)"
"Gyroscope (degrees/sec): (4.139,28.543,13.878)"
Temperature: 25.500C
"Acceleration (m/s^2): (-6.781,6.581,-3.339)"
"Magnetometer (gauss): (-0.430,-0.570,-0.634)"
"Gyroscope (degrees/sec): (4.463,26.626,14.551)"
Temperature: 25.500C
"Acceleration (m/s^2): (-6.766,6.541,-3.377)"
"Magnetometer (gauss): (-0.430,-0.570,-0.634)"
"Gyroscope (degrees/sec): (4.813,25.034,14.866)"
Temperature: 25.500C
"Acceleration (m/s^2): (-6.707,6.528,-3.342)"
"Magnetometer (gauss): (-0.438,-0.575,-0.630)"
"Gyroscope (degrees/sec): (4.970,22.628,15.768)"
Temperature: 25.500C
"Acceleration (m/s^2): (-6.696,6.492,-3.324)"
"Magnetometer (gauss): (-0.438,-0.575,-0.630)"
"Gyroscope (degrees/sec): (5.180,21.333,16.485)"
Temperature: 25.500C
"Acceleration (m/s^2): (-6.628,6.477,-3.304)"
"Magnetometer (gauss): (-0.438,-0.575,-0.630)"
"Gyroscope (degrees/sec): (5.066,20.020,17.168)"
Temperature: 25.500C
"Acceleration (m/s^2): (-6.557,6.491,-3.265)"
"Magnetometer (gauss): (-0.438,-0.575,-0.630)"
"Gyroscope (degrees/sec): (4.795,18.603,17.710)"
Temperature: 25.500C
"Acceleration (m/s^2): (-6.555,6.464,-3.259)"
"Magnetometer (gauss): (-0.438,-0.575,-0.630)"
"Gyroscope (degrees/sec): (4.918,17.771,18.323)"
Temperature: 25.500C
"Acceleration (m/s^2): (-6.530,6.468,-3.212)"
"Magnetometer (gauss): (-0.438,-0.575,-0.630)"
