"Acceleration (m/s^2): (-0.856,0.495,-10.749)"
"Magnetometer (gauss): (1.010,-0.097,0.421)"
"Gyroscope (degrees/sec): (116.550,-52.133,279.720)"
Temperature: 25.500C
"Acceleration (m/s^2): (-2.298,0.986,-14.118)"
"Magnetometer (gauss): (1.010,-0.097,0.421)"
"Gyroscope (degrees/sec): (-41.414,-6.624,170.468)"
Temperature: 25.500C
"Acceleration (m/s^2): (-2.177,0.948,-15.311)"
"Magnetometer (gauss): (1.010,-0.097,0.421)"
"Gyroscope (degrees/sec): (163.940,62.694,-129.833)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.297,0.336,-9.368)"
"Magnetometer (gauss): (1.010,-0.097,0.421)"
"Gyroscope (degrees/sec): (-48.930,-21.674,90.353)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.212,0.344,-9.444)"
"Magnetometer (gauss): (1.010,-0.097,0.421)"
"Gyroscope (degrees/sec): (4.436,-4.121,13.729)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.217,0.335,-9.450)"
"Magnetometer (gauss): (1.010,-0.097,0.421)"
"Gyroscope (degrees/sec): (8.418,-2.135,2.695)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.218,0.352,-9.483)"
"Magnetometer (gauss): (1.004,-0.101,0.428)"
"Gyroscope (degrees/sec): (8.873,-1.540,1.444)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.258,0.343,-9.508)"
"Magnetometer (gauss): (1.004,-0.101,0.428)"
"Gyroscope (degrees/sec): (9.083,-0.578,1.523)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.296,0.334,-9.533)"
"Magnetometer (gauss): (1.004,-0.101,0.428)"
"Gyroscope (degrees/sec): (9.476,-0.123,1.680)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.288,0.354,-9.609)"
"Magnetometer (gauss): (1.004,-0.101,0.428)"
"Gyroscope (degrees/sec): (9.791,0.490,1.636)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.371,0.376,-9.653)"
"Magnetometer (gauss): (1.004,-0.101,0.428)"
"Gyroscope (degrees/sec): (9.984,0.831,2.091)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.376,0.404,-9.711)"
"Magnetometer (gauss): (1.004,-0.101,0.428)"
"Gyroscope (degrees/sec): (10.063,1.304,2.030)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.421,0.412,-9.778)"
"Magnetometer (gauss): (1.004,-0.101,0.428)"
"Gyroscope (degrees/sec): (10.063,1.348,2.336)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.401,0.407,-9.874)"
"Magnetometer (gauss): (1.010,-0.091,0.438)"
"Gyroscope (degrees/sec): (10.185,1.033,2.450)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.431,0.438,-9.860)"
"Magnetometer (gauss): (1.010,-0.091,0.438)"
"Gyroscope (degrees/sec): (12.425,-1.453,1.593)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.437,0.508,-9.988)"
"Magnetometer (gauss): (1.010,-0.091,0.438)"
"Gyroscope (degrees/sec): (9.695,-0.044,2.853)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.324,0.561,-10.150)"
"Magnetometer (gauss): (1.010,-0.091,0.438)"
"Gyroscope (degrees/sec): (8.986,0.044,3.483)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.273,0.549,-10.104)"
"Magnetometer (gauss): (1.010,-0.091,0.438)"
"Gyroscope (degrees/sec): (7.691,-0.096,3.273)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.312,0.529,-10.034)"
"Magnetometer (gauss): (1.010,-0.091,0.438)"
"Gyroscope (degrees/sec): (7.018,-0.438,3.701)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.374,0.522,-9.969)"
"Magnetometer (gauss): (1.005,-0.098,0.425)"
"Gyroscope (degrees/sec): (6.571,-0.053,3.894)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.408,0.575,-9.931)"
"Magnetometer (gauss): (1.005,-0.098,0.425)"
"Gyroscope (degrees/sec): (5.915,-0.210,4.331)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.459,0.642,-9.950)"
"Magnetometer (gauss): (1.005,-0.098,0.425)"
"Gyroscope (degrees/sec): (5.539,-0.149,4.585)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.388,0.628,-9.997)"
"Magnetometer (gauss): (1.005,-0.098,0.425)"
"Gyroscope (degrees/sec): (5.276,-0.683,4.856)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.344,0.605,-9.985)"
"Magnetometer (gauss): (1.005,-0.098,0.425)"
"Gyroscope (degrees/sec): (5.110,-1.435,4.944)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.293,0.625,-9.984)"
"Magnetometer (gauss): (1.005,-0.098,0.425)"
"Gyroscope (degrees/sec): (5.180,-1.925,4.681)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.257,0.647,-10.021)"
"Magnetometer (gauss): (1.005,-0.101,0.425)"
"Gyroscope (degrees/sec): (5.355,-2.389,3.885)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.236,0.643,-10.007)"
"Magnetometer (gauss): (1.008,-0.101,0.425)"
"Gyroscope (degrees/sec): (5.443,-3.001,3.036)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.254,0.638,-9.979)"
"Magnetometer (gauss): (1.008,-0.101,0.425)"
"Gyroscope (degrees/sec): (5.478,-3.150,2.573)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.222,0.615,-9.959)"
"Magnetometer (gauss): (1.008,-0.101,0.425)"
"Gyroscope (degrees/sec): (5.241,-3.719,2.144)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.181,0.576,-9.913)"
"Magnetometer (gauss): (1.008,-0.101,0.425)"
"Gyroscope (degrees/sec): (5.224,-3.885,1.470)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.173,0.602,-9.901)"
"Magnetometer (gauss): (1.008,-0.101,0.425)"
"Gyroscope (degrees/sec): (5.504,-4.253,1.146)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.160,0.592,-9.870)"
"Magnetometer (gauss): (1.008,-0.101,0.425)"
"Gyroscope (degrees/sec): (5.635,-4.060,0.709)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.136,0.593,-9.801)"
"Magnetometer (gauss): (1.010,-0.110,0.428)"
"Gyroscope (degrees/sec): (5.346,-3.981,0.280)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.121,0.580,-9.776)"
"Magnetometer (gauss): (1.010,-0.110,0.428)"
"Gyroscope (degrees/sec): (4.900,-3.605,0.070)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.128,0.567,-9.772)"
"Magnetometer (gauss): (1.010,-0.110,0.428)"
"Gyroscope (degrees/sec): (4.366,-3.255,-0.175)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.158,0.553,-9.706)"
"Magnetometer (gauss): (1.010,-0.110,0.428)"
"Gyroscope (degrees/sec): (4.113,-2.748,-0.814)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.176,0.527,-9.696)"
"Magnetometer (gauss): (1.010,-0.110,0.428)"
"Gyroscope (degrees/sec): (3.763,-2.625,-1.523)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.161,0.543,-9.687)"
"Magnetometer (gauss): (1.010,-0.110,0.428)"
"Gyroscope (degrees/sec): (3.526,-2.083,-2.004)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.219,0.537,-9.715)"
"Magnetometer (gauss): (1.003,-0.099,0.426)"
"Gyroscope (degrees/sec): (3.360,-1.820,-2.398)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.246,0.528,-9.735)"
"Magnetometer (gauss): (1.003,-0.099,0.426)"
"Gyroscope (degrees/sec): (3.010,-1.365,-2.791)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.279,0.538,-9.795)"
"Magnetometer (gauss): (1.003,-0.099,0.426)"
"Gyroscope (degrees/sec): (2.861,-1.015,-3.273)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.360,0.539,-9.811)"
"Magnetometer (gauss): (1.003,-0.099,0.426)"
"Gyroscope (degrees/sec): (3.211,-1.181,-3.351)"
Temperature: 26.500C
