"Acceleration (m/s^2): (-1.370,0.757,-13.006)"
"Magnetometer (gauss): (1.001,-0.089,0.411)"
"Gyroscope (degrees/sec): (168.175,-30.205,243.460)"
Temperature: 25.500C
"Acceleration (m/s^2): (-2.619,1.227,-16.871)"
"Magnetometer (gauss): (1.001,-0.089,0.411)"
"Gyroscope (degrees/sec): (43.164,23.240,67.358)"
Temperature: 25.500C
"Acceleration (m/s^2): (-1.280,0.838,-12.141)"
"Magnetometer (gauss): (1.001,-0.089,0.411)"
"Gyroscope (degrees/sec): (179.769,69.099,-170.363)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.191,0.361,-9.547)"
"Magnetometer (gauss): (1.001,-0.089,0.411)"
"Gyroscope (degrees/sec): (-47.985,-9.476,88.200)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.169,0.340,-9.545)"
"Magnetometer (gauss): (1.001,-0.089,0.411)"
"Gyroscope (degrees/sec): (-1.164,-1.461,5.023)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.197,0.319,-9.613)"
"Magnetometer (gauss): (1.001,-0.089,0.411)"
"Gyroscope (degrees/sec): (1.479,0.175,-0.928)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.268,0.325,-9.611)"
"Magnetometer (gauss): (1.004,-0.088,0.434)"
"Gyroscope (degrees/sec): (1.278,1.059,-1.496)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.230,0.310,-9.614)"
"Magnetometer (gauss): (1.004,-0.088,0.434)"
"Gyroscope (degrees/sec): (1.041,1.601,-1.864)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.308,0.289,-9.648)"
"Magnetometer (gauss): (1.004,-0.088,0.434)"
"Gyroscope (degrees/sec): (0.954,2.091,-2.240)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.347,0.293,-9.662)"
"Magnetometer (gauss): (1.004,-0.088,0.434)"
"Gyroscope (degrees/sec): (0.910,2.328,-2.118)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.382,0.286,-9.716)"
"Magnetometer (gauss): (1.004,-0.088,0.434)"
"Gyroscope (degrees/sec): (1.103,2.590,-2.030)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.441,0.281,-9.733)"
"Magnetometer (gauss): (1.004,-0.088,0.434)"
"Gyroscope (degrees/sec): (1.383,2.555,-1.969)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.471,0.301,-9.780)"
"Magnetometer (gauss): (0.997,-0.076,0.436)"
"Gyroscope (degrees/sec): (1.243,2.319,-1.698)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.546,0.294,-9.811)"
"Magnetometer (gauss): (0.997,-0.076,0.436)"
"Gyroscope (degrees/sec): (0.385,1.549,-2.091)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.613,0.333,-9.897)"
"Magnetometer (gauss): (0.997,-0.076,0.436)"
"Gyroscope (degrees/sec): (1.400,2.065,-0.849)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.640,0.382,-9.915)"
"Magnetometer (gauss): (0.997,-0.076,0.436)"
"Gyroscope (degrees/sec): (1.776,1.689,-0.376)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.675,0.384,-9.968)"
"Magnetometer (gauss): (0.997,-0.076,0.436)"
"Gyroscope (degrees/sec): (2.048,0.954,0.131)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.687,0.402,-9.955)"
"Magnetometer (gauss): (0.997,-0.076,0.436)"
"Gyroscope (degrees/sec): (1.881,0.429,0.665)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.648,0.446,-9.971)"
"Magnetometer (gauss): (1.002,-0.081,0.422)"
"Gyroscope (degrees/sec): (2.196,-0.569,0.963)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.674,0.473,-10.022)"
"Magnetometer (gauss): (1.002,-0.081,0.422)"
"Gyroscope (degrees/sec): (2.363,-1.120,1.173)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.596,0.463,-9.989)"
"Magnetometer (gauss): (1.002,-0.081,0.422)"
"Gyroscope (degrees/sec): (2.424,-1.899,1.304)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.549,0.464,-9.988)"
"Magnetometer (gauss): (1.002,-0.081,0.422)"
"Gyroscope (degrees/sec): (2.686,-2.730,1.540)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.522,0.486,-9.938)"
"Magnetometer (gauss): (1.002,-0.081,0.422)"
"Gyroscope (degrees/sec): (2.809,-3.308,1.549)"
Temperature: 26.500C
"Acceleration (m/s^2): (-0.458,0.467,-9.916)"
"Magnetometer (gauss): (1.002,-0.081,0.422)"
"Gyroscope (degrees/sec): (2.730,-4.147,1.330)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.423,0.467,-9.849)"
"Magnetometer (gauss): (0.997,-0.086,0.417)"
"Gyroscope (degrees/sec): (2.835,-4.471,1.251)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.392,0.431,-9.808)"
"Magnetometer (gauss): (0.997,-0.086,0.417)"
"Gyroscope (degrees/sec): (3.273,-4.646,0.831)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.394,0.421,-9.744)"
"Magnetometer (gauss): (0.997,-0.086,0.417)"
"Gyroscope (degrees/sec): (3.325,-4.489,0.613)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.381,0.368,-9.672)"
"Magnetometer (gauss): (0.997,-0.086,0.417)"
"Gyroscope (degrees/sec): (3.518,-4.778,0.140)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.350,0.359,-9.620)"
"Magnetometer (gauss): (0.997,-0.086,0.417)"
"Gyroscope (degrees/sec): (3.955,-4.769,-0.420)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.367,0.324,-9.616)"
"Magnetometer (gauss): (0.997,-0.086,0.417)"
"Gyroscope (degrees/sec): (4.541,-4.480,-1.015)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.321,0.282,-9.566)"
"Magnetometer (gauss): (1.007,-0.082,0.434)"
"Gyroscope (degrees/sec): (5.171,-4.113,-1.759)"
Temperature: 25.500C
"Acceleration (m/s^2): (-0.340,0.291,-9.564)"
"Magnetometer (gauss): (1.007,-0.082,0.434)"
