Acceleration (m/s^2): (-1.167,0.112,-10.009)
Magnetometer (gauss): (0.972,-0.080,0.357)
Gyroscope (degrees/sec): (-2.293,-5.093,-0.700)
Temperature: 24.500C
Acceleration (m/s^2): (-1.097,0.109,-10.003)
Magnetometer (gauss): (0.972,-0.080,0.357)
Gyroscope (degrees/sec): (-2.914,-5.224,-0.648)
Temperature: 24.500C
Acceleration (m/s^2): (-1.122,0.103,-9.915)
Magnetometer (gauss): (0.981,-0.081,0.367)
Gyroscope (degrees/sec): (-3.211,-5.163,-0.586)
Temperature: 24.500C
Acceleration (m/s^2): (-1.162,0.122,-9.886)
Magnetometer (gauss): (0.981,-0.081,0.367)
Gyroscope (degrees/sec): (-3.666,-4.734,-0.543)
Temperature: 24.500C
Acceleration (m/s^2): (-1.154,0.132,-9.811)
Magnetometer (gauss): (0.981,-0.081,0.367)
Gyroscope (degrees/sec): (-3.903,-4.428,-0.376)
Temperature: 24.500C
Acceleration (m/s^2): (-1.101,0.135,-9.723)
Magnetometer (gauss): (0.981,-0.081,0.367)
Gyroscope (degrees/sec): (-3.964,-4.121,-0.298)
Temperature: 24.500C
Acceleration (m/s^2): (-1.064,0.114,-9.663)
Magnetometer (gauss): (0.981,-0.081,0.367)
Gyroscope (degrees/sec): (-3.789,-3.911,-0.210)
Temperature: 24.500C
Acceleration (m/s^2): (-1.103,0.101,-9.614)
Magnetometer (gauss): (0.981,-0.081,0.367)
Gyroscope (degrees/sec): (-3.194,-3.754,-0.114)
Temperature: 24.500C
Acceleration (m/s^2): (-1.090,0.102,-9.553)
Magnetometer (gauss): (0.981,-0.081,0.367)
Gyroscope (degrees/sec): (-2.468,-3.290,-0.035)
Temperature: 24.500C
Acceleration (m/s^2): (-1.034,0.100,-9.604)
Magnetometer (gauss): (0.980,-0.083,0.370)
Gyroscope (degrees/sec): (-1.916,-2.529,0.035)
Temperature: 24.500C
Acceleration (m/s^2): (-1.035,0.102,-9.535)
Magnetometer (gauss): (0.980,-0.083,0.370)
Gyroscope (degrees/sec): (-0.884,-2.503,-0.009)
Temperature: 24.500C
Acceleration (m/s^2): (-1.087,0.093,-9.544)
Magnetometer (gauss): (0.980,-0.083,0.370)
Gyroscope (degrees/sec): (-0.473,-1.943,0.123)
Temperature: 24.500C
Acceleration (m/s^2): (-1.111,0.092,-9.450)
Magnetometer (gauss): (0.980,-0.083,0.370)
Gyroscope (degrees/sec): (0.560,-1.199,0.105)
Temperature: 24.500C
Acceleration (m/s^2): (-1.037,0.069,-9.457)
Magnetometer (gauss): (0.980,-0.083,0.370)
Gyroscope (degrees/sec): (0.875,-1.356,0.289)
Temperature: 24.500C
Acceleration (m/s^2): (-1.027,0.071,-9.481)
Magnetometer (gauss): (0.980,-0.083,0.370)
Gyroscope (degrees/sec): (2.109,-1.129,0.263)
Temperature: 24.500C
Acceleration (m/s^2): (-1.077,0.080,-9.511)
Magnetometer (gauss): (0.980,-0.083,0.370)
Gyroscope (degrees/sec): (2.678,-0.884,0.079)
Temperature: 24.500C
Acceleration (m/s^2): (-1.090,0.085,-9.572)
Magnetometer (gauss): (0.979,-0.085,0.374)
Gyroscope (degrees/sec): (3.535,-0.761,0.534)
Temperature: 24.500C
Acceleration (m/s^2): (-1.140,0.107,-9.546)
Magnetometer (gauss): (0.979,-0.085,0.374)
Gyroscope (degrees/sec): (4.051,-0.665,0.499)
Temperature: 24.500C
Acceleration (m/s^2): (-1.148,0.095,-9.596)
Magnetometer (gauss): (0.979,-0.085,0.374)
Gyroscope (degrees/sec): (4.130,-0.788,0.280)
Temperature: 24.500C
Acceleration (m/s^2): (-1.152,0.090,-9.639)
Magnetometer (gauss): (0.979,-0.085,0.374)
Gyroscope (degrees/sec): (4.883,-1.225,-0.009)
Temperature: 24.500C
Acceleration (m/s^2): (-1.153,0.102,-9.687)
Magnetometer (gauss): (0.979,-0.085,0.374)
Gyroscope (degrees/sec): (5.303,-2.065,-0.140)
Temperature: 24.500C
Acceleration (m/s^2): (-1.128,0.089,-9.718)
Magnetometer (gauss): (0.979,-0.085,0.374)
Gyroscope (degrees/sec): (5.495,-2.511,-0.158)
Temperature: 24.500C
Acceleration (m/s^2): (-1.147,0.118,-9.638)
Magnetometer (gauss): (0.979,-0.085,0.374)
Gyroscope (degrees/sec): (5.635,-2.958,-0.166)
Temperature: 24.500C
Acceleration (m/s^2): (-1.097,0.127,-9.741)
Magnetometer (gauss): (0.975,-0.082,0.355)
Gyroscope (degrees/sec): (5.766,-3.378,-0.245)
Temperature: 24.500C
Acceleration (m/s^2): (-1.101,0.153,-9.755)
Magnetometer (gauss): (0.975,-0.082,0.355)
Gyroscope (degrees/sec): (5.968,-3.815,-0.289)
Temperature: 24.500C
Acceleration (m/s^2): (-1.070,0.142,-9.760)
Magnetometer (gauss): (0.975,-0.082,0.355)
Gyroscope (degrees/sec): (5.766,-4.358,-0.621)
Temperature: 24.500C
Acceleration (m/s^2): (-1.076,0.173,-9.775)
Magnetometer (gauss): (0.975,-0.082,0.355)
Gyroscope (degrees/sec): (5.723,-4.559,-0.630)
Temperature: 24.500C
Acceleration (m/s^2): (-1.098,0.209,-9.788)
Magnetometer (gauss): (0.975,-0.082,0.355)
Gyroscope (degrees/sec): (5.504,-4.883,-0.700)
Temperature: 24.500C
Acceleration (m/s^2): (-1.092,0.221,-9.766)
Magnetometer (gauss): (0.975,-0.082,0.355)
Gyroscope (degrees/sec): (5.276,-5.268,-0.499)
Temperature: 24.500C
Acceleration (m/s^2): (-1.104,0.210,-9.730)
Magnetometer (gauss): (0.975,-0.082,0.355)
Gyroscope (degrees/sec): (4.918,-5.294,-0.674)
Temperature: 24.500C
Acceleration (m/s^2): (-1.073,0.224,-9.788)
Magnetometer (gauss): (0.975,-0.082,0.355)
Gyroscope (degrees/sec): (4.568,-5.285,-0.700)
Temperature: 24.500C
Acceleration (m/s^2): (-1.005,0.274,-9.732)
Magnetometer (gauss): (0.980,-0.087,0.364)
Gyroscope (degrees/sec): (4.226,-5.075,-0.630)
Temperature: 24.500C
Acceleration (m/s^2): (-0.962,0.267,-9.717)
Magnetometer (gauss): (0.980,-0.087,0.364)
Gyroscope (degrees/sec): (4.191,-4.804,-0.604)
Temperature: 24.500C
Acceleration (m/s^2): (-0.954,0.246,-9.624)
Magnetometer (gauss): (0.980,-0.087,0.364)
Gyroscope (degrees/sec): (3.859,-4.226,-0.543)
Temperature: 24.500C
Acceleration (m/s^2): (-0.928,0.245,-9.639)
Magnetometer (gauss): (0.980,-0.087,0.364)
Gyroscope (degrees/sec): (3.780,-3.500,-0.306)
Temperature: 24.500C
Acceleration (m/s^2): (-0.888,0.219,-9.591)
Magnetometer (gauss): (0.980,-0.087,0.364)
Gyroscope (degrees/sec): (3.623,-2.363,-0.691)
Temperature: 24.500C
Acceleration (m/s^2): (-0.901,0.191,-9.663)
Magnetometer (gauss): (0.980,-0.087,0.364)
Gyroscope (degrees/sec): (3.273,-1.155,-0.840)
Temperature: 24.500C
Acceleration (m/s^2): (-0.853,0.181,-9.682)
Magnetometer (gauss): (0.980,-0.087,0.364)
Gyroscope (degrees/sec): (3.211,-0.551,-1.024)
Temperature: 24.500C
Acceleration (m/s^2): (-0.945,0.189,-9.735)
Magnetometer (gauss): (0.978,-0.088,0.365)
Gyroscope (degrees/sec): (3.500,0.271,-0.919)
Temperature: 24.500C
Acceleration (m/s^2): (-0.953,0.167,-9.706)
Magnetometer (gauss): (0.978,-0.088,0.365)
Gyroscope (degrees/sec): (3.430,0.989,-0.980)
Temperature: 24.500C
Acceleration (m/s^2): (-0.942,0.162,-9.736)
Magnetometer (gauss): (0.978,-0.088,0.365)
Gyroscope (degrees/sec): (3.308,1.085,-0.875)
Temperature: 24.500C
Acceleration (m/s^2): (-0.964,0.177,-9.806)
Magnetometer (gauss): (0.978,-0.088,0.365)
Gyroscope (degrees/sec): (3.806,1.173,-0.823)
Temperature: 24.500C
Acceleration (m/s^2): (-1.016,0.176,-9.820)
Magnetometer (gauss): (0.978,-0.088,0.365)
Gyroscope (degrees/sec): (4.051,1.111,-0.936)
Temperature: 24.500C
Acceleration (m/s^2): (-1.071,0.172,-9.832)
Magnetometer (gauss): (0.978,-0.088,0.365)
Gyroscope (degrees/sec): (4.095,0.928,-0.980)
Temperature: 24.500C
Acceleration (m/s^2): (-1.086,0.184,-9.878)
Magnetometer (gauss): (0.978,-0.088,0.365)
Gyroscope (degrees/sec): (4.489,0.551,-0.998)
Temperature: 24.500C
Acceleration (m/s^2): (-1.076,0.215,-9.860)
Magnetometer (gauss): (0.988,-0.101,0.353)
Gyroscope (degrees/sec): (4.524,0.630,-0.718)
Temperature: 24.500C
Acceleration (m/s^2): (-1.118,0.243,-9.930)
Magnetometer (gauss): (0.988,-0.101,0.353)
Gyroscope (degrees/sec): (4.401,0.166,-0.928)
Temperature: 24.500C
Acceleration (m/s^2): (-1.167,0.259,-9.889)
Magnetometer (gauss): (0.988,-0.101,0.353)
Gyroscope (degrees/sec): (4.533,-0.131,-0.805)
Temperature: 24.500C
Acceleration (m/s^2): (-1.143,0.288,-9.927)
Magnetometer (gauss): (0.988,-0.101,0.353)
Gyroscope (degrees/sec): (4.323,-0.875,-0.665)
Temperature: 24.500C
Acceleration (m/s^2): (-1.145,0.323,-9.937)
Magnetometer (gauss): (0.988,-0.101,0.353)
Gyroscope (degrees/sec): (4.078,-1.190,-0.805)
Temperature: 24.500C
Acceleration (m/s^2): (-1.160,0.347,-9.968)
Magnetometer (gauss): (0.988,-0.101,0.353)
Gyroscope (degrees/sec): (3.771,-1.803,-0.998)
Temperature: 24.500C
Acceleration (m/s^2): (-1.150,0.368,-10.003)
Magnetometer (gauss): (0.988,-0.101,0.353)
Gyroscope (degrees/sec): (3.413,-2.634,-1.199)
Temperature: 24.500C
Acceleration (m/s^2): (-1.144,0.375,-10.039)
Magnetometer (gauss): (0.982,-0.086,0.358)
Gyroscope (degrees/sec): (2.940,-3.614,-1.636)
Temperature: 24.500C
Acceleration (m/s^2): (-1.141,0.376,-10.009)
Magnetometer (gauss): (0.982,-0.086,0.358)
Gyroscope (degrees/sec): (2.511,-4.436,-1.978)
Temperature: 24.500C
Acceleration (m/s^2): (-1.107,0.373,-9.991)
Magnetometer (gauss): (0.982,-0.086,0.358)
Gyroscope (degrees/sec): (2.231,-5.285,-2.494)
Temperature: 24.500C
Acceleration (m/s^2): (-1.079,0.341,-9.976)
Magnetometer (gauss): (0.982,-0.086,0.358)
Gyroscope (degrees/sec): (1.251,-5.801,-2.835)
Temperature: 24.500C
Acceleration (m/s^2): (-1.035,0.307,-9.968)
Magnetometer (gauss): (0.982,-0.086,0.358)
Gyroscope (degrees/sec): (0.516,-5.994,-3.028)
Temperature: 24.500C
Acceleration (m/s^2): (-1.040,0.293,-9.923)
Magnetometer (gauss): (0.982,-0.086,0.358)
Gyroscope (degrees/sec): (-0.096,-6.003,-3.404)
Temperature: 24.500C
Acceleration (m/s^2): (-1.024,0.275,-9.931)
Magnetometer (gauss): (0.982,-0.086,0.358)
Gyroscope (degrees/sec): (-0.324,-6.248,-3.649)
Temperature: 24.500C
Acceleration (m/s^2): (-1.022,0.279,-9.903)
Magnetometer (gauss): (0.978,-0.084,0.368)
Gyroscope (degrees/sec): (-0.595,-5.819,-3.491)
Temperature: 24.500C
Acceleration (m/s^2): (-1.022,0.251,-9.863)
Magnetometer (gauss): (0.978,-0.084,0.368)
Gyroscope (degrees/sec): (-1.059,-5.731,-3.509)
Temperature: 24.500C
Acceleration (m/s^2): (-1.066,0.240,-9.841)
Magnetometer (gauss): (0.978,-0.084,0.368)
Gyroscope (degrees/sec): (-1.076,-5.513,-3.544)
Temperature: 24.500C
Acceleration (m/s^2): (-1.034,0.246,-9.827)
Magnetometer (gauss): (0.978,-0.084,0.368)
Gyroscope (degrees/sec): (-1.076,-5.478,-3.421)
Temperature: 24.500C
Acceleration (m/s^2): (-1.027,0.224,-9.873)
Magnetometer (gauss): (0.978,-0.084,0.368)
Gyroscope (degrees/sec): (-1.129,-5.661,-3.176)
Temperature: 24.500C
Acceleration (m/s^2): (-1.071,0.204,-9.747)
Magnetometer (gauss): (0.978,-0.084,0.368)
Gyroscope (degrees/sec): (-0.980,-5.600,-3.176)
Temperature: 24.500C
Acceleration (m/s^2): (-1.015,0.150,-9.774)
Magnetometer (gauss): (0.978,-0.084,0.368)
Gyroscope (degrees/sec): (-0.831,-5.460,-2.861)
Temperature: 24.500C
Acceleration (m/s^2): (-1.027,0.141,-9.826)
Magnetometer (gauss): (0.978,-0.084,0.332)
Gyroscope (degrees/sec): (-0.446,-5.154,-2.914)
Temperature: 24.500C
Acceleration (m/s^2): (-1.015,0.127,-9.755)
Magnetometer (gauss): (0.978,-0.088,0.358)
Gyroscope (degrees/sec): (-0.184,-4.734,-2.765)
Temperature: 24.500C
Acceleration (m/s^2): (-1.023,0.136,-9.732)
Magnetometer (gauss): (0.978,-0.088,0.358)
Gyroscope (degrees/sec): (0.096,-4.576,-2.380)
Temperature: 24.500C
Acceleration (m/s^2): (-1.000,0.126,-9.790)
Magnetometer (gauss): (0.978,-0.088,0.358)
Gyroscope (degrees/sec): (0.026,-3.728,-2.039)
Temperature: 24.500C
Acceleration (m/s^2): (-0.998,0.120,-9.761)
Magnetometer (gauss): (0.978,-0.088,0.358)
Gyroscope (degrees/sec): (0.053,-3.255,-1.488)
Temperature: 24.500C
Acceleration (m/s^2): (-1.000,0.124,-9.745)
Magnetometer (gauss): (0.978,-0.088,0.358)
Gyroscope (degrees/sec): (0.376,-2.844,-0.928)
Temperature: 24.500C
Acceleration (m/s^2): (-1.030,0.126,-9.706)
Magnetometer (gauss): (0.978,-0.088,0.358)
Gyroscope (degrees/sec): (0.385,-2.188,-0.464)
Temperature: 24.500C
Acceleration (m/s^2): (-1.011,0.139,-9.705)
Magnetometer (gauss): (0.978,-0.088,0.358)
Gyroscope (degrees/sec): (0.875,-1.899,0.096)
Temperature: 24.500C
Acceleration (m/s^2): (-0.988,0.156,-9.730)
Magnetometer (gauss): (0.984,-0.087,0.361)
Gyroscope (degrees/sec): (1.076,-1.768,0.429)
Temperature: 24.500C
Acceleration (m/s^2): (-1.022,0.173,-9.739)
Magnetometer (gauss): (0.984,-0.087,0.361)
Gyroscope (degrees/sec): (1.671,-1.654,0.866)
Temperature: 24.500C
Acceleration (m/s^2): (-0.979,0.165,-9.650)
Magnetometer (gauss): (0.984,-0.087,0.361)
Gyroscope (degrees/sec): (2.240,-1.479,1.085)
Temperature: 24.500C
Acceleration (m/s^2): (-0.963,0.241,-9.703)
Magnetometer (gauss): (0.984,-0.087,0.361)
Gyroscope (degrees/sec): (2.923,-1.181,1.059)
Temperature: 24.500C
Acceleration (m/s^2): (-0.975,0.248,-9.692)
Magnetometer (gauss): (0.984,-0.087,0.361)
Gyroscope (degrees/sec): (3.378,-1.356,1.251)
Temperature: 24.500C
Acceleration (m/s^2): (-1.007,0.268,-9.648)
Magnetometer (gauss): (0.984,-0.087,0.361)
Gyroscope (degrees/sec): (4.323,-1.348,1.330)
Temperature: 24.500C
Acceleration (m/s^2): (-1.040,0.266,-9.937)
Magnetometer (gauss): (0.984,-0.087,0.361)
Gyroscope (degrees/sec): (4.638,-1.129,1.444)
Temperature: 24.500C
Acceleration (m/s^2): (-1.061,0.329,-9.795)
Magnetometer (gauss): (0.985,-0.095,0.358)
Gyroscope (degrees/sec): (5.198,-1.278,1.295)
Temperature: 24.500C
Acceleration (m/s^2): (-1.085,0.354,-9.807)
Magnetometer (gauss): (0.985,-0.095,0.358)
Gyroscope (degrees/sec): (5.906,-2.223,1.321)
Temperature: 24.500C
Acceleration (m/s^2): (-1.082,0.351,-9.867)
Magnetometer (gauss): (0.985,-0.095,0.358)
Gyroscope (degrees/sec): (5.915,-3.203,1.251)
Temperature: 24.500C
Acceleration (m/s^2): (-1.104,0.392,-9.869)
Magnetometer (gauss): (0.985,-0.095,0.358)
Gyroscope (degrees/sec): (6.370,-4.025,1.068)
Temperature: 24.500C
Acceleration (m/s^2): (-1.096,0.405,-9.891)
Magnetometer (gauss): (0.985,-0.095,0.358)
Gyroscope (degrees/sec): (6.615,-5.075,0.919)
Temperature: 24.500C
Acceleration (m/s^2): (-1.127,0.401,-9.930)
Magnetometer (gauss): (0.985,-0.095,0.358)
Gyroscope (degrees/sec): (6.186,-6.160,0.700)
Temperature: 24.500C
Acceleration (m/s^2): (-1.129,0.425,-9.946)
Magnetometer (gauss): (0.985,-0.095,0.358)
Gyroscope (degrees/sec): (5.653,-6.843,0.560)
Temperature: 24.500C
Acceleration (m/s^2): (-1.076,0.443,-9.925)
Magnetometer (gauss): (0.986,-0.092,0.366)
Gyroscope (degrees/sec): (5.705,-7.341,0.263)
Temperature: 24.500C
Acceleration (m/s^2): (-1.095,0.453,-9.965)
Magnetometer (gauss): (0.986,-0.092,0.366)
Gyroscope (degrees/sec): (5.145,-8.024,0.140)
Temperature: 24.500C
Acceleration (m/s^2): (-1.049,0.428,-9.951)
Magnetometer (gauss): (0.986,-0.092,0.366)
Gyroscope (degrees/sec): (4.734,-8.304,0.140)
Temperature: 24.500C
Acceleration (m/s^2): (-1.004,0.424,-9.931)
Magnetometer (gauss): (0.986,-0.092,0.366)
Gyroscope (degrees/sec): (4.296,-8.724,-0.044)
Temperature: 24.500C
Acceleration (m/s^2): (-0.985,0.416,-9.851)
Magnetometer (gauss): (0.986,-0.092,0.366)
Gyroscope (degrees/sec): (3.850,-8.514,-0.411)
Temperature: 24.500C
Acceleration (m/s^2): (-0.967,0.435,-9.847)
Magnetometer (gauss): (0.986,-0.092,0.366)
Gyroscope (degrees/sec): (3.623,-8.584,-0.403)
Temperature: 24.500C
Acceleration (m/s^2): (-0.986,0.421,-9.817)
Magnetometer (gauss): (0.986,-0.092,0.366)
Gyroscope (degrees/sec): (3.483,-8.531,-0.823)
Temperature: 24.500C
Acceleration (m/s^2): (-0.997,0.422,-9.820)
Magnetometer (gauss): (0.986,-0.092,0.366)
Gyroscope (degrees/sec): (3.054,-8.654,-0.954)
Temperature: 24.500C
Acceleration (m/s^2): (-1.021,0.399,-9.846)
Magnetometer (gauss): (0.987,-0.089,0.355)
Gyroscope (degrees/sec): (3.133,-8.479,-1.286)
Temperature: 24.500C
Acceleration (m/s^2): (-0.986,0.397,-9.796)
Magnetometer (gauss): (0.987,-0.089,0.355)
Gyroscope (degrees/sec): (3.141,-8.330,-1.549)
Temperature: 24.500C
Acceleration (m/s^2): (-1.036,0.414,-9.814)
Magnetometer (gauss): (0.987,-0.089,0.355)
Gyroscope (degrees/sec): (3.264,-8.391,-1.715)
Temperature: 24.500C
Acceleration (m/s^2): (-1.030,0.401,-9.717)
Magnetometer (gauss): (0.987,-0.089,0.355)
Gyroscope (degrees/sec): (3.623,-7.980,-1.741)
Temperature: 24.500C
Acceleration (m/s^2): (-1.019,0.431,-9.801)
Magnetometer (gauss): (0.987,-0.089,0.355)
Gyroscope (degrees/sec): (3.728,-8.321,-1.733)
Temperature: 24.500C
Acceleration (m/s^2): (-1.011,0.426,-9.808)
Magnetometer (gauss): (0.987,-0.089,0.355)
Gyroscope (degrees/sec): (3.903,-8.199,-1.689)
Temperature: 24.500C
Acceleration (m/s^2): (-0.968,0.406,-9.772)
Magnetometer (gauss): (0.987,-0.089,0.355)
Gyroscope (degrees/sec): (4.095,-7.735,-1.584)
Temperature: 24.500C
Acceleration (m/s^2): (-0.914,0.415,-9.781)
Magnetometer (gauss): (0.984,-0.088,0.364)
Gyroscope (degrees/sec): (4.086,-7.315,-1.488)
Temperature: 24.500C
Acceleration (m/s^2): (-0.936,0.401,-9.802)
Magnetometer (gauss): (0.984,-0.088,0.364)
Gyroscope (degrees/sec): (4.104,-6.650,-1.698)
Temperature: 24.500C
Acceleration (m/s^2): (-0.967,0.402,-9.773)
Magnetometer (gauss): (0.984,-0.088,0.364)
Gyroscope (degrees/sec): (3.220,-6.396,-1.864)
Temperature: 24.500C
Acceleration (m/s^2): (-0.931,0.418,-9.763)
Magnetometer (gauss): (0.984,-0.088,0.364)
Gyroscope (degrees/sec): (2.791,-6.729,-2.048)
Temperature: 24.500C
Acceleration (m/s^2): (-0.871,0.389,-9.778)
Magnetometer (gauss): (0.984,-0.088,0.365)
Gyroscope (degrees/sec): (2.170,-6.589,-2.398)
Temperature: 24.500C
Acceleration (m/s^2): (-0.874,0.419,-9.820)
Magnetometer (gauss): (0.985,-0.091,0.365)
Gyroscope (degrees/sec): (1.278,-6.265,-2.643)
Temperature: 24.500C
Acceleration (m/s^2): (-0.863,0.391,-9.823)
Magnetometer (gauss): (0.985,-0.091,0.365)
Gyroscope (degrees/sec): (0.245,-6.598,-2.879)
Temperature: 24.500C
Acceleration (m/s^2): (-0.829,0.357,-9.835)
Magnetometer (gauss): (0.985,-0.091,0.365)
Gyroscope (degrees/sec): (-0.543,-6.440,-3.596)
Temperature: 24.500C
Acceleration (m/s^2): (-0.879,0.337,-9.772)
Magnetometer (gauss): (0.985,-0.091,0.365)
Gyroscope (degrees/sec): (-1.006,-6.624,-3.483)
Temperature: 24.500C
Acceleration (m/s^2): (-0.960,0.379,-9.823)
Magnetometer (gauss): (0.991,-0.093,0.366)
Gyroscope (degrees/sec): (-1.759,-7.315,-3.684)
Temperature: 24.500C
Acceleration (m/s^2): (-1.033,0.367,-9.778)
Magnetometer (gauss): (0.991,-0.093,0.366)
Gyroscope (degrees/sec): (-2.004,-8.033,-3.841)
Temperature: 24.500C
Acceleration (m/s^2): (-1.013,0.382,-9.714)
Magnetometer (gauss): (0.991,-0.093,0.366)
Gyroscope (degrees/sec): (-2.258,-8.908,-4.043)
Temperature: 24.500C
Acceleration (m/s^2): (-0.965,0.353,-9.528)
Magnetometer (gauss): (0.991,-0.093,0.366)
Gyroscope (degrees/sec): (-2.109,-9.441,-4.104)
Temperature: 24.500C
Acceleration (m/s^2): (-0.887,0.327,-9.620)
Magnetometer (gauss): (0.991,-0.093,0.366)
Gyroscope (degrees/sec): (-1.811,-8.951,-4.113)
Temperature: 24.500C
Acceleration (m/s^2): (-0.893,0.291,-9.621)
Magnetometer (gauss): (0.990,-0.092,0.358)
Gyroscope (degrees/sec): (-1.400,-8.312,-4.060)
Temperature: 24.500C
Acceleration (m/s^2): (-0.948,0.299,-9.565)
Magnetometer (gauss): (0.990,-0.092,0.358)
Gyroscope (degrees/sec): (-0.910,-7.875,-3.938)
Temperature: 24.500C
Acceleration (m/s^2): (-0.921,0.290,-9.519)
Magnetometer (gauss): (0.990,-0.092,0.358)
Gyroscope (degrees/sec): (-0.245,-7.586,-3.658)
Temperature: 24.500C
Acceleration (m/s^2): (-0.901,0.248,-9.485)
Magnetometer (gauss): (0.990,-0.092,0.358)
Gyroscope (degrees/sec): (0.123,-6.930,-3.448)
Temperature: 24.500C
Acceleration (m/s^2): (-0.879,0.226,-9.465)
Magnetometer (gauss): (0.990,-0.089,0.359)
Gyroscope (degrees/sec): (1.505,-5.828,-2.748)
Temperature: 24.500C
Acceleration (m/s^2): (-0.899,0.200,-9.452)
Magnetometer (gauss): (0.990,-0.089,0.359)
Gyroscope (degrees/sec): (1.925,-4.786,-1.689)
Temperature: 24.500C
Acceleration (m/s^2): (-0.860,0.179,-9.433)
Magnetometer (gauss): (0.990,-0.089,0.359)
Gyroscope (degrees/sec): (3.316,-4.515,-1.006)
Temperature: 24.500C
Acceleration (m/s^2): (-0.884,0.188,-9.397)
Magnetometer (gauss): (0.990,-0.089,0.359)
Gyroscope (degrees/sec): (4.060,-3.623,-0.088)
Temperature: 24.500C
Acceleration (m/s^2): (-0.906,0.194,-9.386)
Magnetometer (gauss): (1.003,-0.079,0.368)
Gyroscope (degrees/sec): (4.918,-3.124,0.936)
Temperature: 24.500C
Acceleration (m/s^2): (-0.919,0.233,-9.421)
Magnetometer (gauss): (1.003,-0.079,0.368)
Gyroscope (degrees/sec): (5.548,-1.785,1.846)
Temperature: 24.500C
Acceleration (m/s^2): (-0.944,0.262,-9.450)
