Acceleration (m/s^2): (-2.194,0.741,-9.795)
Magnetometer (gauss): (0.956,-0.103,0.365)
Gyroscope (degrees/sec): (3.815,-9.695,-4.708)
Temperature: 24.500C
Acceleration (m/s^2): (-2.161,0.715,-9.803)
Magnetometer (gauss): (0.956,-0.103,0.365)
Gyroscope (degrees/sec): (3.955,-10.623,-4.568)
Temperature: 24.500C
Acceleration (m/s^2): (-2.144,0.719,-9.761)
Magnetometer (gauss): (0.956,-0.103,0.365)
Gyroscope (degrees/sec): (4.069,-11.261,-4.655)
Temperature: 24.500C
Acceleration (m/s^2): (-2.114,0.717,-9.649)
Magnetometer (gauss): (0.956,-0.103,0.365)
Gyroscope (degrees/sec): (4.288,-11.568,-4.340)
Temperature: 24.500C
Acceleration (m/s^2): (-2.070,0.711,-9.656)
Magnetometer (gauss): (0.956,-0.103,0.365)
Gyroscope (degrees/sec): (3.920,-11.760,-3.981)
Temperature: 24.500C
Acceleration (m/s^2): (-1.990,0.709,-9.620)
Magnetometer (gauss): (0.958,-0.101,0.359)
Gyroscope (degrees/sec): (4.016,-11.673,-3.701)
Temperature: 24.500C
Acceleration (m/s^2): (-1.968,0.708,-9.568)
Magnetometer (gauss): (0.958,-0.101,0.359)
Gyroscope (degrees/sec): (3.719,-9.021,-3.063)
Temperature: 24.500C
Acceleration (m/s^2): (-1.889,0.690,-9.547)
Magnetometer (gauss): (0.958,-0.101,0.359)
Gyroscope (degrees/sec): (3.561,-10.596,-3.063)
Temperature: 24.500C
Acceleration (m/s^2): (-1.887,0.709,-9.424)
Magnetometer (gauss): (0.958,-0.101,0.359)
Gyroscope (degrees/sec): (3.491,-9.853,-2.730)
Temperature: 24.500C
Acceleration (m/s^2): (-1.850,0.696,-9.437)
Magnetometer (gauss): (0.958,-0.101,0.359)
Gyroscope (degrees/sec): (3.360,-9.739,-2.844)
Temperature: 24.500C
Acceleration (m/s^2): (-1.834,0.688,-9.424)
Magnetometer (gauss): (0.958,-0.101,0.359)
Gyroscope (degrees/sec): (3.334,-9.459,-2.818)
Temperature: 24.500C
Acceleration (m/s^2): (-1.777,0.666,-9.444)
Magnetometer (gauss): (0.958,-0.101,0.359)
Gyroscope (degrees/sec): (3.036,-9.135,-2.984)
Temperature: 24.500C
Acceleration (m/s^2): (-1.762,0.692,-9.474)
Magnetometer (gauss): (0.968,-0.110,0.355)
Gyroscope (degrees/sec): (3.220,-8.855,-3.255)
Temperature: 24.500C
Acceleration (m/s^2): (-1.753,0.703,-9.477)
Magnetometer (gauss): (0.968,-0.110,0.355)
Gyroscope (degrees/sec): (3.203,-8.400,-3.885)
Temperature: 24.500C
Acceleration (m/s^2): (-1.674,0.699,-9.466)
Magnetometer (gauss): (0.968,-0.110,0.355)
Gyroscope (degrees/sec): (3.045,-7.648,-4.139)
Temperature: 24.500C
Acceleration (m/s^2): (-1.698,0.693,-9.434)
Magnetometer (gauss): (0.968,-0.110,0.355)
Gyroscope (degrees/sec): (2.809,-6.930,-4.428)
Temperature: 24.500C
Acceleration (m/s^2): (-1.750,0.680,-9.389)
Magnetometer (gauss): (0.968,-0.110,0.355)
Gyroscope (degrees/sec): (2.695,-6.484,-4.821)
Temperature: 24.500C
Acceleration (m/s^2): (-1.669,0.704,-9.405)
Magnetometer (gauss): (0.968,-0.110,0.355)
Gyroscope (degrees/sec): (2.686,-5.924,-4.778)
Temperature: 24.500C
Acceleration (m/s^2): (-1.726,0.688,-9.401)
Magnetometer (gauss): (0.968,-0.110,0.355)
Gyroscope (degrees/sec): (2.441,-5.565,-4.821)
Temperature: 24.500C
Acceleration (m/s^2): (-1.746,0.671,-9.407)
Magnetometer (gauss): (0.963,-0.103,0.344)
Gyroscope (degrees/sec): (1.995,-4.655,-4.743)
Temperature: 24.500C
Acceleration (m/s^2): (-1.780,0.681,-9.439)
Magnetometer (gauss): (0.963,-0.103,0.344)
Gyroscope (degrees/sec): (2.100,-4.498,-4.611)
Temperature: 24.500C
Acceleration (m/s^2): (-1.768,0.676,-9.459)
Magnetometer (gauss): (0.963,-0.103,0.344)
Gyroscope (degrees/sec): (2.258,-4.139,-4.611)
Temperature: 24.500C
Acceleration (m/s^2): (-1.790,0.689,-9.428)
Magnetometer (gauss): (0.963,-0.103,0.344)
Gyroscope (degrees/sec): (2.214,-3.903,-4.655)
Temperature: 24.500C
Acceleration (m/s^2): (-1.825,0.714,-9.479)
Magnetometer (gauss): (0.963,-0.103,0.344)
Gyroscope (degrees/sec): (2.188,-4.226,-4.638)
Temperature: 24.500C
Acceleration (m/s^2): (-1.836,0.718,-9.478)
Magnetometer (gauss): (0.963,-0.103,0.344)
Gyroscope (degrees/sec): (2.371,-4.174,-4.725)
Temperature: 24.500C
Acceleration (m/s^2): (-1.868,0.748,-9.581)
Magnetometer (gauss): (0.963,-0.103,0.344)
Gyroscope (degrees/sec): (2.573,-4.139,-4.988)
Temperature: 24.500C
Acceleration (m/s^2): (-1.891,0.750,-9.562)
Magnetometer (gauss): (0.963,-0.103,0.344)
Gyroscope (degrees/sec): (2.406,-4.559,-5.128)
Temperature: 24.500C
Acceleration (m/s^2): (-1.924,0.738,-9.590)
Magnetometer (gauss): (0.961,-0.099,0.356)
Gyroscope (degrees/sec): (2.345,-4.568,-5.504)
Temperature: 24.500C
Acceleration (m/s^2): (-1.903,0.784,-9.588)
Magnetometer (gauss): (0.961,-0.099,0.356)
Gyroscope (degrees/sec): (2.546,-5.259,-5.793)
Temperature: 24.500C
Acceleration (m/s^2): (-1.938,0.776,-9.688)
Magnetometer (gauss): (0.961,-0.099,0.356)
Gyroscope (degrees/sec): (2.389,-6.195,-5.941)
Temperature: 24.500C
Acceleration (m/s^2): (-1.992,0.771,-9.668)
Magnetometer (gauss): (0.961,-0.099,0.356)
Gyroscope (degrees/sec): (1.960,-7.700,-5.968)
Temperature: 24.500C
Acceleration (m/s^2): (-1.977,0.774,-9.613)
Magnetometer (gauss): (0.961,-0.099,0.356)
Gyroscope (degrees/sec): (1.418,-8.803,-5.968)
Temperature: 24.500C
Acceleration (m/s^2): (-2.042,0.782,-9.619)
Magnetometer (gauss): (0.961,-0.099,0.356)
Gyroscope (degrees/sec): (0.805,-9.266,-5.915)
Temperature: 24.500C
Acceleration (m/s^2): (-2.003,0.807,-9.571)
Magnetometer (gauss): (0.961,-0.099,0.356)
Gyroscope (degrees/sec): (0.061,-9.774,-5.679)
Temperature: 24.500C
Acceleration (m/s^2): (-1.964,0.867,-9.573)
Magnetometer (gauss): (0.968,-0.107,0.345)
Gyroscope (degrees/sec): (-0.595,-10.325,-5.399)
Temperature: 24.500C
Acceleration (m/s^2): (-1.905,0.860,-9.608)
Magnetometer (gauss): (0.968,-0.107,0.345)
Gyroscope (degrees/sec): (-1.024,-10.631,-5.285)
Temperature: 24.500C
Acceleration (m/s^2): (-1.914,0.890,-9.565)
Magnetometer (gauss): (0.968,-0.107,0.345)
Gyroscope (degrees/sec): (-1.435,-10.526,-5.373)
Temperature: 24.500C
Acceleration (m/s^2): (-1.867,0.921,-9.519)
Magnetometer (gauss): (0.968,-0.107,0.345)
Gyroscope (degrees/sec): (-1.636,-10.553,-5.495)
Temperature: 24.500C
Acceleration (m/s^2): (-1.862,0.928,-9.529)
Magnetometer (gauss): (0.968,-0.107,0.345)
Gyroscope (degrees/sec): (-1.908,-10.299,-5.810)
Temperature: 24.500C
Acceleration (m/s^2): (-1.833,0.927,-9.516)
Magnetometer (gauss): (0.968,-0.107,0.345)
Gyroscope (degrees/sec): (-1.899,-10.106,-6.204)
Temperature: 24.500C
Acceleration (m/s^2): (-1.814,0.909,-9.433)
Magnetometer (gauss): (0.968,-0.107,0.345)
Gyroscope (degrees/sec): (-1.969,-9.975,-6.598)
Temperature: 24.500C
Acceleration (m/s^2): (-1.760,0.903,-9.416)
Magnetometer (gauss): (0.968,-0.107,0.359)
Gyroscope (degrees/sec): (-1.671,-9.905,-6.834)
Temperature: 24.500C
Acceleration (m/s^2): (-1.761,0.943,-9.380)
Magnetometer (gauss): (0.968,-0.107,0.359)
Gyroscope (degrees/sec): (-1.601,-9.249,-7.079)
Temperature: 24.500C
Acceleration (m/s^2): (-1.816,0.925,-9.330)
Magnetometer (gauss): (0.968,-0.107,0.359)
Gyroscope (degrees/sec): (-1.479,-9.048,-7.394)
Temperature: 24.500C
Acceleration (m/s^2): (-1.692,0.931,-9.339)
Magnetometer (gauss): (0.968,-0.107,0.359)
Gyroscope (degrees/sec): (-1.356,-8.593,-7.420)
Temperature: 24.500C
Acceleration (m/s^2): (-1.746,0.912,-9.313)
Magnetometer (gauss): (0.968,-0.107,0.359)
Gyroscope (degrees/sec): (-0.683,-7.901,-7.578)
Temperature: 24.500C
Acceleration (m/s^2): (-1.676,0.864,-9.302)
Magnetometer (gauss): (0.968,-0.107,0.359)
Gyroscope (degrees/sec): (-0.499,-7.481,-7.674)
Temperature: 24.500C
Acceleration (m/s^2): (-1.662,0.869,-9.292)
Magnetometer (gauss): (0.968,-0.107,0.359)
Gyroscope (degrees/sec): (-0.254,-7.184,-7.796)
Temperature: 24.500C
Acceleration (m/s^2): (-1.655,0.830,-9.276)
Magnetometer (gauss): (0.969,-0.101,0.345)
Gyroscope (degrees/sec): (0.053,-6.536,-7.893)
Temperature: 24.500C
Acceleration (m/s^2): (-1.652,0.842,-9.237)
Magnetometer (gauss): (0.969,-0.101,0.345)
Gyroscope (degrees/sec): (0.166,-6.396,-7.910)
Temperature: 24.500C
Acceleration (m/s^2): (-1.717,0.822,-9.275)
Magnetometer (gauss): (0.969,-0.101,0.345)
Gyroscope (degrees/sec): (0.201,-6.090,-8.006)
Temperature: 24.500C
Acceleration (m/s^2): (-1.780,0.829,-9.340)
Magnetometer (gauss): (0.969,-0.101,0.345)
Gyroscope (degrees/sec): (0.438,-5.828,-8.085)
Temperature: 24.500C
Acceleration (m/s^2): (-1.730,0.847,-9.349)
Magnetometer (gauss): (0.969,-0.101,0.345)
Gyroscope (degrees/sec): (0.665,-5.985,-8.426)
Temperature: 24.500C
Acceleration (m/s^2): (-1.789,0.848,-9.383)
Magnetometer (gauss): (0.969,-0.101,0.345)
Gyroscope (degrees/sec): (0.000,-6.256,-8.628)
Temperature: 24.500C
Acceleration (m/s^2): (-1.834,0.822,-9.449)
Magnetometer (gauss): (0.969,-0.101,0.345)
Gyroscope (degrees/sec): (-0.368,-6.956,-8.855)
Temperature: 24.500C
Acceleration (m/s^2): (-1.848,0.823,-9.407)
Magnetometer (gauss): (0.969,-0.137,0.353)
Gyroscope (degrees/sec): (-0.866,-7.315,-8.908)
Temperature: 24.500C
Acceleration (m/s^2): (-1.838,0.794,-9.404)
Magnetometer (gauss): (0.973,-0.110,0.353)
Gyroscope (degrees/sec): (-1.619,-7.403,-8.881)
Temperature: 24.500C
Acceleration (m/s^2): (-1.857,0.788,-9.424)
Magnetometer (gauss): (0.973,-0.110,0.353)
Gyroscope (degrees/sec): (-2.406,-7.315,-8.645)
Temperature: 24.500C
Acceleration (m/s^2): (-1.851,0.794,-9.368)
Magnetometer (gauss): (0.973,-0.110,0.353)
Gyroscope (degrees/sec): (-3.378,-6.781,-8.593)
Temperature: 24.500C
Acceleration (m/s^2): (-1.907,0.772,-9.397)
Magnetometer (gauss): (0.973,-0.110,0.353)
Gyroscope (degrees/sec): (-4.121,-6.510,-8.339)
Temperature: 24.500C
Acceleration (m/s^2): (-1.949,0.816,-9.424)
Magnetometer (gauss): (0.973,-0.110,0.353)
Gyroscope (degrees/sec): (-4.856,-6.554,-7.928)
Temperature: 24.500C
Acceleration (m/s^2): (-1.984,0.813,-9.452)
Magnetometer (gauss): (0.973,-0.110,0.353)
Gyroscope (degrees/sec): (-5.425,-6.659,-7.709)
Temperature: 24.500C
Acceleration (m/s^2): (-2.006,0.829,-9.493)
Magnetometer (gauss): (0.973,-0.110,0.353)
Gyroscope (degrees/sec): (-5.828,-7.131,-7.236)
Temperature: 24.500C
Acceleration (m/s^2): (-2.027,0.821,-9.357)
Magnetometer (gauss): (0.966,-0.102,0.353)
Gyroscope (degrees/sec): (-6.178,-7.910,-7.473)
Temperature: 24.500C
Acceleration (m/s^2): (-2.026,0.790,-9.476)
Magnetometer (gauss): (0.966,-0.102,0.353)
Gyroscope (degrees/sec): (-6.729,-9.170,-7.228)
Temperature: 24.500C
Acceleration (m/s^2): (-1.970,0.818,-9.392)
Magnetometer (gauss): (0.966,-0.102,0.353)
Gyroscope (degrees/sec): (-6.843,-9.651,-7.035)
Temperature: 24.500C
Acceleration (m/s^2): (-1.968,0.809,-9.348)
Magnetometer (gauss): (0.966,-0.102,0.353)
Gyroscope (degrees/sec): (-6.816,-9.888,-6.799)
Temperature: 24.500C
Acceleration (m/s^2): (-1.942,0.836,-9.272)
Magnetometer (gauss): (0.966,-0.102,0.353)
Gyroscope (degrees/sec): (-6.676,-9.765,-6.641)
Temperature: 24.500C
Acceleration (m/s^2): (-1.889,0.851,-9.292)
Magnetometer (gauss): (0.966,-0.102,0.353)
Gyroscope (degrees/sec): (-6.221,-9.424,-6.615)
Temperature: 24.500C
Acceleration (m/s^2): (-1.823,0.828,-9.193)
Magnetometer (gauss): (0.966,-0.102,0.353)
Gyroscope (degrees/sec): (-5.924,-8.811,-6.195)
Temperature: 24.500C
Acceleration (m/s^2): (-1.787,0.848,-9.120)
Magnetometer (gauss): (0.967,-0.102,0.361)
Gyroscope (degrees/sec): (-5.320,-7.936,-6.064)
Temperature: 24.500C
Acceleration (m/s^2): (-1.692,0.826,-9.005)
Magnetometer (gauss): (0.967,-0.102,0.361)
Gyroscope (degrees/sec): (-4.778,-7.411,-5.679)
Temperature: 24.500C
Acceleration (m/s^2): (-1.661,0.821,-8.990)
Magnetometer (gauss): (0.967,-0.102,0.361)
Gyroscope (degrees/sec): (-3.990,-6.475,-5.355)
Temperature: 24.500C
Acceleration (m/s^2): (-1.620,0.815,-8.965)
Magnetometer (gauss): (0.967,-0.102,0.361)
Gyroscope (degrees/sec): (-3.150,-5.443,-5.049)
Temperature: 24.500C
Acceleration (m/s^2): (-1.613,0.815,-8.986)
Magnetometer (gauss): (0.967,-0.102,0.361)
Gyroscope (degrees/sec): (-2.100,-4.725,-5.320)
Temperature: 24.500C
Acceleration (m/s^2): (-1.645,0.809,-8.940)
Magnetometer (gauss): (0.967,-0.102,0.361)
Gyroscope (degrees/sec): (-1.146,-4.358,-5.469)
Temperature: 24.500C
Acceleration (m/s^2): (-1.615,0.809,-8.928)
Magnetometer (gauss): (0.967,-0.102,0.361)
Gyroscope (degrees/sec): (0.088,-3.588,-5.635)
Temperature: 24.500C
Acceleration (m/s^2): (-1.596,0.791,-8.964)
Magnetometer (gauss): (0.974,-0.100,0.336)
Gyroscope (degrees/sec): (1.208,-3.194,-5.723)
Temperature: 24.500C
Acceleration (m/s^2): (-1.594,0.808,-9.008)
Magnetometer (gauss): (0.974,-0.100,0.336)
Gyroscope (degrees/sec): (2.179,-2.660,-5.924)
Temperature: 24.500C
Acceleration (m/s^2): (-1.546,0.787,-9.002)
Magnetometer (gauss): (0.974,-0.100,0.336)
Gyroscope (degrees/sec): (2.870,-2.004,-6.143)
Temperature: 24.500C
Acceleration (m/s^2): (-1.561,0.805,-9.008)
Magnetometer (gauss): (0.974,-0.100,0.336)
Gyroscope (degrees/sec): (3.334,-1.111,-6.431)
Temperature: 24.500C
Acceleration (m/s^2): (-1.614,0.796,-9.038)
Magnetometer (gauss): (0.974,-0.100,0.336)
Gyroscope (degrees/sec): (3.351,-0.088,-6.326)
Temperature: 24.500C
Acceleration (m/s^2): (-1.604,0.809,-9.175)
Magnetometer (gauss): (0.974,-0.100,0.336)
Gyroscope (degrees/sec): (3.518,0.534,-6.370)
Temperature: 24.500C
Acceleration (m/s^2): (-1.588,0.783,-9.185)
Magnetometer (gauss): (0.974,-0.100,0.336)
Gyroscope (degrees/sec): (3.246,1.076,-6.414)
Temperature: 24.500C
Acceleration (m/s^2): (-1.606,0.808,-9.221)
Magnetometer (gauss): (0.974,-0.100,0.336)
Gyroscope (degrees/sec): (3.238,1.934,-6.318)
Temperature: 24.500C
Acceleration (m/s^2): (-1.688,0.786,-9.290)
Magnetometer (gauss): (0.976,-0.102,0.348)
Gyroscope (degrees/sec): (2.835,2.336,-6.501)
Temperature: 24.500C
Acceleration (m/s^2): (-1.678,0.834,-9.361)
Magnetometer (gauss): (0.976,-0.102,0.348)
Gyroscope (degrees/sec): (2.573,2.905,-6.816)
Temperature: 24.500C
Acceleration (m/s^2): (-1.775,0.846,-9.459)
Magnetometer (gauss): (0.976,-0.102,0.348)
Gyroscope (degrees/sec): (2.336,3.124,-7.271)
Temperature: 24.500C
Acceleration (m/s^2): (-1.772,0.873,-9.521)
Magnetometer (gauss): (0.976,-0.102,0.348)
Gyroscope (degrees/sec): (2.161,2.721,-7.516)
Temperature: 24.500C
Acceleration (m/s^2): (-1.888,0.904,-9.519)
Magnetometer (gauss): (0.976,-0.102,0.348)
Gyroscope (degrees/sec): (2.074,1.724,-7.884)
Temperature: 24.500C
Acceleration (m/s^2): (-1.893,0.854,-9.622)
Magnetometer (gauss): (0.976,-0.102,0.348)
Gyroscope (degrees/sec): (1.663,0.805,-7.761)
Temperature: 24.500C
Acceleration (m/s^2): (-1.906,0.863,-9.611)
Magnetometer (gauss): (0.976,-0.102,0.348)
Gyroscope (degrees/sec): (0.998,-0.210,-7.945)
Temperature: 24.500C
Acceleration (m/s^2): (-1.935,0.822,-9.653)
Magnetometer (gauss): (0.977,-0.102,0.347)
Gyroscope (degrees/sec): (0.595,-0.919,-7.674)
Temperature: 24.500C
Acceleration (m/s^2): (-1.828,0.817,-9.678)
Magnetometer (gauss): (0.977,-0.102,0.347)
Gyroscope (degrees/sec): (-0.166,-1.575,-7.420)
Temperature: 24.500C
Acceleration (m/s^2): (-1.774,0.757,-9.589)
Magnetometer (gauss): (0.977,-0.102,0.347)
Gyroscope (degrees/sec): (-2.380,-1.348,-6.125)
Temperature: 24.500C
Acceleration (m/s^2): (-1.671,0.733,-9.638)
Magnetometer (gauss): (0.977,-0.102,0.347)
Gyroscope (degrees/sec): (-3.999,0.201,-4.856)
Temperature: 24.500C
Acceleration (m/s^2): (-1.621,0.703,-9.594)
Magnetometer (gauss): (0.978,-0.096,0.354)
Gyroscope (degrees/sec): (-5.224,1.960,-3.929)
Temperature: 24.500C
Acceleration (m/s^2): (-1.680,0.711,-9.517)
Magnetometer (gauss): (0.978,-0.096,0.354)
Gyroscope (degrees/sec): (-4.839,2.424,-3.798)
Temperature: 24.500C
Acceleration (m/s^2): (-1.696,0.657,-9.565)
Magnetometer (gauss): (0.978,-0.096,0.354)
Gyroscope (degrees/sec): (-3.946,2.196,-4.235)
Temperature: 24.500C
Acceleration (m/s^2): (-1.756,0.690,-9.559)
Magnetometer (gauss): (0.978,-0.096,0.354)
Gyroscope (degrees/sec): (-2.503,2.179,-4.288)
Temperature: 24.500C
Acceleration (m/s^2): (-1.786,0.683,-9.595)
Magnetometer (gauss): (0.972,-0.097,0.358)
Gyroscope (degrees/sec): (-1.251,1.776,-4.043)
Temperature: 24.500C
Acceleration (m/s^2): (-1.835,0.680,-9.601)
Magnetometer (gauss): (0.972,-0.097,0.358)
Gyroscope (degrees/sec): (-0.088,2.065,-3.579)
Temperature: 24.500C
Acceleration (m/s^2): (-1.789,0.706,-9.631)
Magnetometer (gauss): (0.972,-0.097,0.358)
Gyroscope (degrees/sec): (0.805,2.940,-3.106)
Temperature: 24.500C
Acceleration (m/s^2): (-1.839,0.917,-9.639)
Magnetometer (gauss): (0.967,-0.103,0.355)
Gyroscope (degrees/sec): (1.461,3.281,-2.774)
Temperature: 24.500C
Acceleration (m/s^2): (-1.860,0.802,-9.657)
Magnetometer (gauss): (0.967,-0.103,0.355)
Gyroscope (degrees/sec): (2.336,0.175,-3.360)
Temperature: 24.500C
Acceleration (m/s^2): (-1.849,0.827,-9.711)
Magnetometer (gauss): (0.967,-0.103,0.355)
Gyroscope (degrees/sec): (3.106,0.840,-3.771)
Temperature: 24.500C
Acceleration (m/s^2): (-1.823,0.788,-9.711)
Magnetometer (gauss): (0.967,-0.103,0.355)
Gyroscope (degrees/sec): (3.666,-0.508,-4.279)
Temperature: 24.500C
Acceleration (m/s^2): (-1.802,0.800,-9.740)
Magnetometer (gauss): (0.977,-0.096,0.356)
Gyroscope (degrees/sec): (3.605,-1.619,-3.911)
Temperature: 24.500C
Acceleration (m/s^2): (-1.707,0.761,-9.757)
Magnetometer (gauss): (0.977,-0.096,0.356)
Gyroscope (degrees/sec): (2.774,-2.004,-3.640)
Temperature: 24.500C
Acceleration (m/s^2): (-1.638,0.738,-9.721)
Magnetometer (gauss): (0.977,-0.096,0.356)
Gyroscope (degrees/sec): (1.995,-1.461,-2.975)
Temperature: 24.500C
Acceleration (m/s^2): (-1.598,0.705,-9.728)
Magnetometer (gauss): (0.977,-0.097,0.359)
Gyroscope (degrees/sec): (1.059,-0.368,-3.036)
Temperature: 24.500C
Acceleration (m/s^2): (-1.524,0.736,-9.787)
Magnetometer (gauss): (0.982,-0.097,0.359)
Gyroscope (degrees/sec): (1.024,0.709,-3.211)
Temperature: 24.500C
Acceleration (m/s^2): (-1.536,0.778,-9.800)
Magnetometer (gauss): (0.982,-0.097,0.359)
Gyroscope (degrees/sec): (1.225,1.400,-3.649)
Temperature: 24.500C
Acceleration (m/s^2): (-1.563,0.815,-9.907)
Magnetometer (gauss): (0.982,-0.097,0.359)
Gyroscope (degrees/sec): (1.199,1.864,-4.480)
Temperature: 24.500C
Acceleration (m/s^2): (-1.628,0.790,-9.773)
Magnetometer (gauss): (0.974,-0.087,0.360)
Gyroscope (degrees/sec): (1.733,2.039,-4.323)
Temperature: 24.500C
Acceleration (m/s^2): (-1.704,0.806,-9.876)
Magnetometer (gauss): (0.974,-0.087,0.360)
Gyroscope (degrees/sec): (1.829,1.995,-4.244)
Temperature: 24.500C
