Acceleration (m/s^2): (-0.127,0.032,-5.495)
Magnetometer (gauss): (0.984,-0.095,0.351)
Gyroscope (degrees/sec): (-183.759,-53.375,196.744)
Temperature: 23.500C
Acceleration (m/s^2): (-3.718,0.459,-10.095)
Magnetometer (gauss): (0.984,-0.095,0.351)
Gyroscope (degrees/sec): (24.133,16.651,114.984)
Temperature: 23.500C
Acceleration (m/s^2): (-2.537,0.837,-14.285)
Magnetometer (gauss): (0.984,-0.095,0.351)
Gyroscope (degrees/sec): (194.373,63.919,-140.236)
Temperature: 23.500C
Acceleration (m/s^2): (0.470,-0.109,-4.836)
Magnetometer (gauss): (0.984,-0.095,0.351)
Gyroscope (degrees/sec): (-84.560,-32.673,203.009)
Temperature: 24.500C
Acceleration (m/s^2): (-1.154,0.421,-9.553)
Magnetometer (gauss): (0.984,-0.095,0.351)
Gyroscope (degrees/sec): (-7.324,-3.185,24.903)
Temperature: 24.500C
Acceleration (m/s^2): (-1.171,0.401,-9.616)
Magnetometer (gauss): (0.984,-0.095,0.351)
Gyroscope (degrees/sec): (4.454,1.243,0.779)
Temperature: 24.500C
Acceleration (m/s^2): (-1.205,0.451,-9.620)
Magnetometer (gauss): (0.984,-0.095,0.351)
Gyroscope (degrees/sec): (6.055,2.503,-2.756)
Temperature: 24.500C
Acceleration (m/s^2): (-1.220,0.444,-9.645)
Magnetometer (gauss): (0.984,-0.093,0.356)
Gyroscope (degrees/sec): (6.195,3.019,-3.404)
Temperature: 24.500C
Acceleration (m/s^2): (-1.246,0.443,-9.729)
Magnetometer (gauss): (0.984,-0.093,0.356)
Gyroscope (degrees/sec): (6.003,3.211,-3.553)
Temperature: 24.500C
Acceleration (m/s^2): (-1.334,0.431,-9.791)
Magnetometer (gauss): (0.984,-0.093,0.356)
Gyroscope (degrees/sec): (6.300,3.238,-3.684)
Temperature: 24.500C
Acceleration (m/s^2): (-1.388,0.412,-9.823)
Magnetometer (gauss): (0.984,-0.093,0.356)
Gyroscope (degrees/sec): (6.300,3.010,-3.973)
Temperature: 24.500C
Acceleration (m/s^2): (-1.457,0.432,-9.849)
Magnetometer (gauss): (0.984,-0.093,0.356)
Gyroscope (degrees/sec): (6.484,2.581,-3.841)
Temperature: 24.500C
Acceleration (m/s^2): (-1.476,0.410,-9.897)
Magnetometer (gauss): (0.984,-0.093,0.356)
Gyroscope (degrees/sec): (6.361,2.345,-3.964)
Temperature: 24.500C
Acceleration (m/s^2): (-1.481,0.380,-9.932)
Magnetometer (gauss): (0.984,-0.093,0.356)
Gyroscope (degrees/sec): (6.265,1.838,-4.025)
Temperature: 24.500C
Acceleration (m/s^2): (-1.506,0.382,-9.943)
Magnetometer (gauss): (0.984,-0.090,0.355)
Gyroscope (degrees/sec): (7.481,0.035,-2.879)
Temperature: 24.500C
Acceleration (m/s^2): (-1.526,0.347,-9.978)
Magnetometer (gauss): (0.984,-0.090,0.355)
Gyroscope (degrees/sec): (5.863,1.190,-3.351)
Temperature: 24.500C
Acceleration (m/s^2): (-1.538,0.378,-10.017)
Magnetometer (gauss): (0.984,-0.090,0.355)
Gyroscope (degrees/sec): (5.574,1.024,-3.168)
Temperature: 24.500C
Acceleration (m/s^2): (-1.541,0.374,-10.004)
Magnetometer (gauss): (0.984,-0.090,0.355)
Gyroscope (degrees/sec): (5.355,0.166,-2.931)
Temperature: 24.500C
Acceleration (m/s^2): (-1.382,0.412,-9.974)
Magnetometer (gauss): (0.984,-0.090,0.355)
Gyroscope (degrees/sec): (4.909,-0.341,-2.704)
Temperature: 24.500C
Acceleration (m/s^2): (-1.460,0.374,-10.012)
Magnetometer (gauss): (0.984,-0.090,0.355)
Gyroscope (degrees/sec): (4.489,-1.059,-2.809)
Temperature: 24.500C
Acceleration (m/s^2): (-1.395,0.377,-10.000)
Magnetometer (gauss): (0.984,-0.090,0.355)
Gyroscope (degrees/sec): (4.183,-1.496,-2.765)
Temperature: 24.500C
Acceleration (m/s^2): (-1.397,0.351,-10.039)
Magnetometer (gauss): (0.984,-0.090,0.355)
Gyroscope (degrees/sec): (3.868,-1.873,-2.739)
Temperature: 24.500C
Acceleration (m/s^2): (-1.378,0.366,-9.984)
Magnetometer (gauss): (0.979,-0.088,0.358)
Gyroscope (degrees/sec): (3.631,-2.091,-3.045)
Temperature: 24.500C
Acceleration (m/s^2): (-1.345,0.370,-9.959)
Magnetometer (gauss): (0.979,-0.088,0.358)
Gyroscope (degrees/sec): (3.229,-2.363,-3.255)
Temperature: 24.500C
Acceleration (m/s^2): (-1.324,0.382,-9.948)
Magnetometer (gauss): (0.979,-0.088,0.358)
Gyroscope (degrees/sec): (2.756,-2.538,-3.500)
Temperature: 24.500C
Acceleration (m/s^2): (-1.306,0.388,-9.985)
Magnetometer (gauss): (0.979,-0.088,0.358)
Gyroscope (degrees/sec): (2.476,-2.258,-3.675)
Temperature: 24.500C
Acceleration (m/s^2): (-1.300,0.372,-9.986)
Magnetometer (gauss): (0.979,-0.088,0.358)
Gyroscope (degrees/sec): (2.328,-2.301,-3.946)
Temperature: 24.500C
Acceleration (m/s^2): (-1.293,0.358,-9.918)
Magnetometer (gauss): (0.979,-0.088,0.358)
Gyroscope (degrees/sec): (2.214,-2.433,-3.999)
Temperature: 24.500C
Acceleration (m/s^2): (-1.298,0.332,-9.933)
Magnetometer (gauss): (0.979,-0.088,0.358)
Gyroscope (degrees/sec): (1.593,-2.546,-3.999)
Temperature: 24.500C
Acceleration (m/s^2): (-1.259,0.345,-9.935)
Magnetometer (gauss): (0.978,-0.092,0.360)
Gyroscope (degrees/sec): (1.251,-2.179,-3.824)
Temperature: 24.500C
Acceleration (m/s^2): (-1.289,0.340,-9.873)
Magnetometer (gauss): (0.978,-0.092,0.360)
Gyroscope (degrees/sec): (0.866,-1.986,-3.623)
Temperature: 24.500C
Acceleration (m/s^2): (-1.249,0.310,-9.839)
Magnetometer (gauss): (0.978,-0.092,0.360)
Gyroscope (degrees/sec): (0.770,-1.601,-3.290)
Temperature: 24.500C
Acceleration (m/s^2): (-1.268,0.305,-9.842)
Magnetometer (gauss): (0.978,-0.092,0.360)
Gyroscope (degrees/sec): (0.525,-0.630,-3.028)
Temperature: 24.500C
Acceleration (m/s^2): (-1.242,0.331,-9.785)
Magnetometer (gauss): (0.978,-0.092,0.360)
Gyroscope (degrees/sec): (0.438,0.044,-2.721)
Temperature: 24.500C
Acceleration (m/s^2): (-1.236,0.312,-9.784)
Magnetometer (gauss): (0.978,-0.092,0.360)
Gyroscope (degrees/sec): (0.796,0.691,-2.651)
Temperature: 24.500C
Acceleration (m/s^2): (-1.297,0.355,-9.814)
Magnetometer (gauss): (0.978,-0.092,0.360)
Gyroscope (degrees/sec): (1.155,0.928,-2.923)
Temperature: 24.500C
Acceleration (m/s^2): (-1.353,0.408,-9.843)
Magnetometer (gauss): (0.997,-0.096,0.347)
Gyroscope (degrees/sec): (2.074,1.111,-2.923)
Temperature: 24.500C
Acceleration (m/s^2): (-1.396,0.476,-9.888)
Magnetometer (gauss): (0.997,-0.096,0.347)
Gyroscope (degrees/sec): (3.098,0.254,-3.561)
Temperature: 24.500C
Acceleration (m/s^2): (-1.441,0.469,-9.894)
Magnetometer (gauss): (0.997,-0.096,0.347)
Gyroscope (degrees/sec): (3.526,-1.313,-4.051)
Temperature: 24.500C
Acceleration (m/s^2): (-1.406,0.434,-9.912)
Magnetometer (gauss): (0.997,-0.096,0.347)
Gyroscope (degrees/sec): (4.375,-2.048,-4.156)
Temperature: 24.500C
Acceleration (m/s^2): (-1.378,0.421,-9.912)
Magnetometer (gauss): (0.997,-0.096,0.347)
Gyroscope (degrees/sec): (5.084,-2.704,-4.489)
Temperature: 24.500C
Acceleration (m/s^2): (-1.372,0.421,-9.956)
Magnetometer (gauss): (0.997,-0.096,0.347)
Gyroscope (degrees/sec): (5.504,-3.080,-4.856)
Temperature: 24.500C
Acceleration (m/s^2): (-1.295,0.430,-9.936)
Magnetometer (gauss): (0.997,-0.096,0.347)
Gyroscope (degrees/sec): (5.618,-3.124,-4.935)
Temperature: 24.500C
Acceleration (m/s^2): (-1.274,0.400,-9.942)
Magnetometer (gauss): (0.991,-0.096,0.360)
Gyroscope (degrees/sec): (5.810,-3.019,-4.778)
Temperature: 24.500C
Acceleration (m/s^2): (-1.275,0.449,-9.923)
Magnetometer (gauss): (0.991,-0.096,0.360)
Gyroscope (degrees/sec): (5.994,-2.879,-4.480)
Temperature: 24.500C
Acceleration (m/s^2): (-1.223,0.403,-10.019)
Magnetometer (gauss): (0.991,-0.096,0.360)
Gyroscope (degrees/sec): (5.836,-2.529,-4.226)
Temperature: 24.500C
Acceleration (m/s^2): (-1.198,0.407,-9.950)
Magnetometer (gauss): (0.991,-0.096,0.360)
Gyroscope (degrees/sec): (5.539,-2.573,-4.104)
Temperature: 24.500C
Acceleration (m/s^2): (-1.274,0.392,-9.956)
Magnetometer (gauss): (0.991,-0.096,0.360)
Gyroscope (degrees/sec): (5.329,-2.301,-3.920)
Temperature: 24.500C
Acceleration (m/s^2): (-1.259,0.388,-9.936)
Magnetometer (gauss): (0.991,-0.096,0.360)
Gyroscope (degrees/sec): (5.031,-2.056,-3.946)
Temperature: 24.500C
Acceleration (m/s^2): (-1.240,0.397,-9.907)
Magnetometer (gauss): (0.991,-0.096,0.360)
Gyroscope (degrees/sec): (4.961,-1.960,-3.701)
Temperature: 24.500C
Acceleration (m/s^2): (-1.241,0.412,-9.903)
Magnetometer (gauss): (0.991,-0.096,0.355)
Gyroscope (degrees/sec): (4.716,-1.925,-3.719)
Temperature: 24.500C
Acceleration (m/s^2): (-1.251,0.390,-9.852)
Magnetometer (gauss): (0.981,-0.094,0.355)
Gyroscope (degrees/sec): (4.918,-2.249,-3.710)
Temperature: 24.500C
Acceleration (m/s^2): (-1.247,0.380,-9.828)
Magnetometer (gauss): (0.981,-0.094,0.355)
